year,species,vessel,conf,weight,count
2020,Misc fish,1,1,0.128389335,
2020,Misc fish,1,1,0.310249581,
2020,Misc fish,1,1,0.26822328,
2020,Misc fish,1,1,0.379430686,
2020,Misc fish,1,1,0.451934133,
2020,Misc fish,1,1,0.032963012,
2020,Pacific Hake,1,1,0.008072692,
2020,Pacific Hake,1,1,0.023857333,
2020,Pandalid shrimp,1,1,0.002794475,
2020,Pandalid shrimp,1,1,0.003473812,
2020,Pandalid shrimp,1,1,0.006754263,
2020,Pandalid shrimp,1,1,0.005839333,
2020,Pandalid shrimp,1,1,0.010266201,
2020,Pandalid shrimp,1,1,0.009838794,
2020,Pandalid shrimp,1,1,0.000717619,
2020,Scypho jellies,1,1,0.374001325,
2020,Scypho jellies,1,1,0.002894839,
2020,Scypho jellies,1,1,0.031571425,
2020,Scypho jellies,1,1,0.027294771,
2020,Scypho jellies,1,1,0.008555155,
2020,Scypho jellies,1,1,0.045989441,
2020,Scypho jellies,1,1,0.003354362,
2020,Sea star,1,1,0.001228865,
2020,Sea star,1,1,0.010861346,
2020,Sea star,1,1,0.001724308,
2020,Sea star,1,1,0.001490734,
2020,Sea star,1,1,0.032098678,
2020,Sea star,1,1,0.002511764,
2020,Sea star,1,1,0.000183202,
2020,Snails,1,1,0.000831809,
2020,Snails,1,1,0.001522988,
2020,Snails,1,1,0.001316685,
2020,Snails,1,1,0.002218505,
2020,Snails,1,1,0.000161813,
2020,Sponge unidentified,1,1,0.000910297,
2020,Sponge unidentified,1,1,0.000786989,
2020,Sponge unidentified,1,1,0.001326011,
2020,Sponge unidentified,1,1,9.67161E-05,
2020,Squid,1,1,0.03756,
2020,Squid,1,1,0.14073,
2020,Squid,1,1,0.07409,
2020,Squid,1,1,0.006350293,
2020,urchins dollars cucumbers,1,1,0.000479987,
2020,urchins dollars cucumbers,1,1,0.002417007,
2020,urchins dollars cucumbers,1,1,0.011156927,
2020,urchins dollars cucumbers,1,1,0.009645614,
2020,urchins dollars cucumbers,1,1,0.007143011,
2020,urchins dollars cucumbers,1,1,0.016252065,
2020,urchins dollars cucumbers,1,1,0.001185387,
2020,Misc crustaceans,1,1,0.030319972,
2020,Misc fish,1,1,0.196839976,
2020,Misc fish,1,1,0.795563884,
2020,Misc fish,1,1,0.447735573,
2020,Misc fish,1,1,0.257679973,
2020,Other osmerids,1,1,0.788059987,
2020,Other osmerids,1,1,0.007941685,
2020,Other osmerids,1,1,0.004469503,
2020,Other osmerids,1,1,0.00257228,
2020,Pandalid shrimp,1,1,0.002225108,
2020,Pandalid shrimp,1,1,0.001252269,
2020,Pandalid shrimp,1,1,0.000720704,
2020,Scypho jellies,1,1,0.070844625,
2020,Scypho jellies,1,1,0.039870662,
2020,Scypho jellies,1,1,0.022946292,
2020,Sea star,1,1,0.063359966,
2020,Sea star,1,1,0.00087157,
2020,Sea star,1,1,0.000490511,
2020,Sea star,1,1,0.000282298,
2020,Squid,1,1,0.03912,
2020,Squid,1,1,0.01905088,
2020,urchins dollars cucumbers,1,1,0.023269976,
2020,urchins dollars cucumbers,1,1,0.000440912,
2020,urchins dollars cucumbers,1,1,0.000248141,
2020,urchins dollars cucumbers,1,1,0.00014281,
2020,Benthic urochordata,1,1,0.024759982,
2020,Capelin,1,1,0.0396,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000680021,
2020,Giant Grenadier,1,1,0.02466,
2020,Giant Grenadier,1,1,0.32009,
2020,Greenlings,1,1,0.063000027,
2020,Greenlings,1,1,0.149790023,
2020,Lanternfishes (myctophidae),1,1,0.0013,
2020,Misc crustaceans,1,1,0.022120009,
2020,Misc crustaceans,1,1,0.000750007,
2020,Misc fish,1,1,0.49051419,
2020,Misc fish,1,1,2.45437999,
2020,Misc fish,1,1,0.228519547,
2020,Misc fish,1,1,0.068717288,
2020,Misc fish,1,1,1.146740006,
2020,Misc fish,1,1,0.659325805,
2020,Misc fish,1,1,0.010151323,
2020,Misc fish,1,1,0.034290319,
2020,Misc fish,1,1,0.68129999,
2020,Other osmerids,1,1,0.001409974,
2020,Other osmerids,1,1,0.000273976,
2020,Other osmerids,1,1,4.04732E-05,
2020,Other osmerids,1,1,0.000136715,
2020,Other osmerids,1,1,0.014719993,
2020,Pandalid shrimp,1,1,0.000604192,
2020,Pandalid shrimp,1,1,0.002627174,
2020,Pandalid shrimp,1,1,0.000295802,
2020,Pandalid shrimp,1,1,0.000388102,
2020,Pandalid shrimp,1,1,0.001310975,
2020,Scypho jellies,1,1,0.020711507,
2020,Scypho jellies,1,1,0.005349986,
2020,Scypho jellies,1,1,0.000489214,
2020,Scypho jellies,1,1,0.106900016,
2020,Scypho jellies,1,1,0.034288506,
2020,Scypho jellies,1,1,7.22697E-05,
2020,Scypho jellies,1,1,0.000244121,
2020,Scypho jellies,1,1,0.055239987,
2020,Sea star,1,1,0.035793033,
2020,Sea star,1,1,0.006450004,
2020,Sea star,1,1,0.054919988,
2020,Sea star,1,1,0.024596973,
2020,Snails,1,1,0.007970002,
2020,Sponge unidentified,1,1,0.000817165,
2020,Sponge unidentified,1,1,0.000560031,
2020,Sponge unidentified,1,1,0.018759977,
2020,Sponge unidentified,1,1,0.001352841,
2020,Squid,1,1,0.34116,
2020,Squid,1,1,0.00468,
2020,Squid,1,1,0.11192,
2020,Squid,1,1,0.2638,
2020,State-managed Rockfish,1,1,0.238167347,
2020,State-managed Rockfish,1,1,0.60828001,
2020,State-managed Rockfish,1,1,0.116602655,
2020,urchins dollars cucumbers,1,1,0.000523432,
2020,urchins dollars cucumbers,1,1,0.007950018,
2020,urchins dollars cucumbers,1,1,0.029149998,
2020,urchins dollars cucumbers,1,1,0.000866557,
2020,Benthic urochordata,1,1,0.015369992,
2020,Benthic urochordata,1,1,0.000859506,
2020,Benthic urochordata,1,1,0.005430486,
2020,Bivalves,1,1,0.000674964,
2020,Bivalves,1,1,0.000635012,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002947208,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002772763,
2020,Eelpouts,1,1,0.007479995,
2020,Eulachon,1,1,0.0559,
2020,Giant Grenadier,1,1,5.59538,
2020,Greenlings,1,1,0.09884001,
2020,Greenlings,1,1,0.219284729,
2020,Greenlings,1,1,0.003349208,
2020,Greenlings,1,1,0.021160789,
2020,Greenlings,1,1,0.206305253,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,1.59415,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.03477,
2020,Hermit crab unidentified,1,1,0.000654366,
2020,Hermit crab unidentified,1,1,0.000615634,
2020,Lanternfishes (myctophidae),1,1,0.00155,
2020,Misc crabs,1,1,0.00050286,
2020,Misc crabs,1,1,0.003177145,
2020,Misc crustaceans,1,1,0.007680009,
2020,Misc crustaceans,1,1,0.000859997,
2020,Misc fish,1,1,1.480959988,
2020,Misc fish,1,1,1.70223777,
2020,Misc fish,1,1,0.00024015,
2020,Misc fish,1,1,0.170709868,
2020,Misc fish,1,1,0.033774421,
2020,Misc fish,1,1,1.265940101,
2020,Misc fish,1,1,0.019595445,
2020,Misc fish,1,1,1.601482215,
2020,Misc fish,1,1,1.758839989,
2020,Other osmerids,1,1,0.011979987,
2020,Scypho jellies,1,1,0.008199991,
2020,Scypho jellies,1,1,0.012391749,
2020,Scypho jellies,1,1,0.000567115,
2020,Scypho jellies,1,1,0.036908248,
2020,Scypho jellies,1,1,0.07975826,
2020,Scypho jellies,1,1,0.280641752,
2020,Scypho jellies,1,1,0.36297582,
2020,Scypho jellies,1,1,0.046274623,
2020,Scypho jellies,1,1,0.01165828,
2020,Scypho jellies,1,1,0.08701002,
2020,Sea anemone unidentified,1,1,0.006240017,
2020,Sea anemone unidentified,1,1,0.00325123,
2020,Sea anemone unidentified,1,1,0.003058789,
2020,Sea star,1,1,0.043329998,
2020,Sea star,1,1,0.083908276,
2020,Sea star,1,1,0.000003315,
2020,Sea star,1,1,0.00867023,
2020,Sea star,1,1,0.000466211,
2020,Sea star,1,1,0.054779791,
2020,Sea star,1,1,0.000270489,
2020,Sea star,1,1,0.07894174,
2020,Sea star,1,1,0.001390002,
2020,Snails,1,1,0.010540007,
2020,Snails,1,1,6.01255E-05,
2020,Snails,1,1,0.000379882,
2020,Sponge unidentified,1,1,0.007370014,
2020,Sponge unidentified,1,1,0.010351358,
2020,Sponge unidentified,1,1,0.00018994,
2020,Sponge unidentified,1,1,0.001200072,
2020,Sponge unidentified,1,1,0.00973866,
2020,Squid,1,1,0.63642,
2020,Squid,1,1,0.07483,
2020,Squid,1,1,0.52136,
2020,State-managed Rockfish,1,1,0.500800006,
2020,State-managed Rockfish,1,1,1.863443686,
2020,State-managed Rockfish,1,1,1.753146343,
2020,urchins dollars cucumbers,1,1,0.023299999,
2020,urchins dollars cucumbers,1,1,0.006744597,
2020,urchins dollars cucumbers,1,1,0.00577742,
2020,urchins dollars cucumbers,1,1,0.036502592,
2020,urchins dollars cucumbers,1,1,0.006345384,
2020,Benthic urochordata,1,1,0.026560498,
2020,Benthic urochordata,1,1,0.006239511,
2020,Brittle star unidentified,1,1,0.000793567,
2020,Brittle star unidentified,1,1,0.000186422,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.034544847,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.00811517,
2020,Eulachon,1,1,0.02366,
2020,Giant Grenadier,1,1,0.15927,
2020,Giant Grenadier,1,1,1.2112,
2020,Greenlings,1,1,0.009691062,
2020,Greenlings,1,1,0.109675399,
2020,Greenlings,1,1,9.05495E-05,
2020,Greenlings,1,1,0.025764609,
2020,Greenlings,1,1,0.05009839,
2020,Lanternfishes (myctophidae),1,1,0.00404,
2020,Misc crabs,1,1,0.010454121,
2020,Misc crabs,1,1,0.00245585,
2020,Misc fish,1,1,0.248398996,
2020,Misc fish,1,1,7.037331608,
2020,Misc fish,1,1,0.002320944,
2020,Misc fish,1,1,1.653188378,
2020,Misc fish,1,1,1.284110063,
2020,Misc fish,1,1,0.963379988,
2020,Misc inverts (worms etc),1,1,0.000356287,
2020,Misc inverts (worms etc),1,1,8.36978E-05,
2020,Other osmerids,1,1,0.021460163,
2020,Other osmerids,1,1,0.000200516,
2020,Other osmerids,1,1,0.110939304,
2020,Scypho jellies,1,1,0.009066353,
2020,Scypho jellies,1,1,0.059906881,
2020,Scypho jellies,1,1,8.47125E-05,
2020,Scypho jellies,1,1,0.014073141,
2020,Scypho jellies,1,1,0.046868929,
2020,Scypho jellies,1,1,0.203630018,
2020,Sea anemone unidentified,1,1,0.039516844,
2020,Sea anemone unidentified,1,1,0.009283176,
2020,Sea anemone unidentified,1,1,0.003439998,
2020,Sea star,1,1,0.003937603,
2020,Sea star,1,1,0.135288424,
2020,Sea star,1,1,3.67914E-05,
2020,Sea star,1,1,0.031781542,
2020,Sea star,1,1,0.020355622,
2020,Snails,1,1,0.000784933,
2020,Snails,1,1,0.022276771,
2020,Snails,1,1,7.3341E-06,
2020,Snails,1,1,0.005233191,
2020,Snails,1,1,0.004057746,
2020,Sponge unidentified,1,1,0.009878798,
2020,Sponge unidentified,1,1,0.033832205,
2020,Sponge unidentified,1,1,9.23037E-05,
2020,Sponge unidentified,1,1,0.007947758,
2020,Sponge unidentified,1,1,0.051068902,
2020,Squid,1,1,0.41699,
2020,Squid,1,1,11.06824,
2020,Squid,1,1,0.02257,
2020,Squid,1,1,0.06783,
2020,Squid,1,1,0.55154,
2020,State-managed Rockfish,1,1,0.184534769,
2020,State-managed Rockfish,1,1,3.848461296,
2020,State-managed Rockfish,1,1,0.001724221,
2020,State-managed Rockfish,1,1,0.904068736,
2020,State-managed Rockfish,1,1,0.953960999,
2020,urchins dollars cucumbers,1,1,0.088265042,
2020,urchins dollars cucumbers,1,1,0.020734953,
2020,Benthic urochordata,1,1,0.009990006,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000229991,
2020,Giant Grenadier,1,1,0.58549,
2020,Greenlings,1,1,0.100909998,
2020,Greenlings,1,1,0.447069985,
2020,Invertebrate unidentified,1,1,0.017330018,
2020,Lanternfishes (myctophidae),1,1,0.00501,
2020,Misc crabs,1,1,0.035899998,
2020,Misc fish,1,1,1.023780005,
2020,Misc fish,1,1,1.200399973,
2020,Misc inverts (worms etc),1,1,0.001780006,
2020,Scypho jellies,1,1,0.056639987,
2020,Scypho jellies,1,1,0.027719998,
2020,Scypho jellies,1,1,0.016649998,
2020,Sea anemone unidentified,1,1,0.006359988,
2020,Sea anemone unidentified,1,1,0.336040012,
2020,Sea anemone unidentified,1,1,0.000800002,
2020,Sea star,1,1,0.06432,
2020,Sea star,1,1,0.008459975,
2020,Sea star,1,1,0.004930002,
2020,Snails,1,1,0.005480001,
2020,Sponge unidentified,1,1,0.003729997,
2020,Squid,1,1,4.69241,
2020,Squid,1,1,0.10087,
2020,Squid,1,1,0.59014,
2020,State-managed Rockfish,1,1,1.114810006,
2020,State-managed Rockfish,1,1,0.108889994,
2020,urchins dollars cucumbers,1,1,0.055560011,
2020,Benthic urochordata,1,1,0.001258083,
2020,Bivalves,1,1,0.000430001,
2020,Brittle star unidentified,1,1,0.000312478,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.109540003,
2020,Eulachon,1,1,0.01857,
2020,Giant Grenadier,1,1,0.50655,
2020,Giant Grenadier,1,1,0.19578,
2020,Greenlings,1,1,0.007360595,
2020,Greenlings,1,1,0.098880001,
2020,Greenlings,1,1,0.280529996,
2020,Misc crabs,1,1,0.001505207,
2020,Misc fish,1,1,0.428854799,
2020,Misc fish,1,1,0.248270006,
2020,Misc fish,1,1,1.174819993,
2020,Misc fish,1,1,7.747439998,
2020,Pacific Hake,1,1,0.00252842,
2020,Pandalid shrimp,1,1,0.013140005,
2020,Scypho jellies,1,1,0.029136035,
2020,Scypho jellies,1,1,0.103839993,
2020,Sea anemone unidentified,1,1,7.76083E-05,
2020,Sea anemone unidentified,1,1,0.004699996,
2020,Sea anemone unidentified,1,1,0.002679994,
2020,Sea star,1,1,0.01057728,
2020,Sea star,1,1,0.001859988,
2020,Sea star,1,1,0.03357,
2020,Snails,1,1,0.000500375,
2020,Sponge unidentified,1,1,0.00653345,
2020,Sponge unidentified,1,1,0.035440003,
2020,Sponge unidentified,1,1,0.033940018,
2020,Sponge unidentified,1,1,0.200839995,
2020,Squid,1,1,0.30863,
2020,Squid,1,1,0.00509,
2020,Squid,1,1,2.87679,
2020,Squid,1,1,0.27766,
2020,State-managed Rockfish,1,1,2.342509996,
2020,urchins dollars cucumbers,1,1,0.004135737,
2020,Bivalves,1,1,0.000102615,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.002206207,
2020,Eelpouts,1,1,0.000575375,
2020,Greenlings,1,1,0.069770002,
2020,Hermit crab unidentified,1,1,0.000045811,
2020,Misc crustaceans,1,1,0.002769674,
2020,Misc fish,1,1,0.520749996,
2020,Misc fish,1,1,0.278798669,
2020,Other osmerids,1,1,0.00762095,
2020,Pandalid shrimp,1,1,0.001929516,
2020,Scypho jellies,1,1,0.006929999,
2020,Scypho jellies,1,1,0.011579997,
2020,Scypho jellies,1,1,0.011621076,
2020,Sea anemone unidentified,1,1,0.004726676,
2020,Sea star,1,1,0.003743592,
2020,Snails,1,1,0.00090887,
2020,Sponge unidentified,1,1,0.037310013,
2020,Sponge unidentified,1,1,0.000595529,
2020,Squid,1,1,0.53752,
2020,Squid,1,1,0.10662,
2020,Squid,1,1,0.08529,
2020,State-managed Rockfish,1,1,11.35678999,
2020,urchins dollars cucumbers,1,1,0.009958174,
2020,Benthic urochordata,1,1,3.00089E-05,
2020,Giant Grenadier,1,1,0.36575,
2020,Greenlings,1,1,0.075870003,
2020,Misc fish,1,1,0.544399997,
2020,Misc fish,1,1,0.186929995,
2020,Scypho jellies,1,1,0.007589999,
2020,Scypho jellies,1,1,0.05248,
2020,Sea anemone unidentified,1,1,0.072319991,
2020,Sea anemone unidentified,1,1,0.146699996,
2020,Sea star,1,1,0.014270004,
2020,Snails,1,1,0.005439999,
2020,Sponge unidentified,1,1,0.013789989,
2020,Sponge unidentified,1,1,0.017519996,
2020,Squid,1,1,0.3196,
2020,Squid,1,1,0.79036,
2020,State-managed Rockfish,1,1,4.426400002,
2020,urchins dollars cucumbers,1,1,0.00086,
2020,urchins dollars cucumbers,1,1,0.002490006,
2020,Greenlings,1,1,0.651740006,
2020,Misc fish,1,1,2.830800001,
2020,Sea star,1,1,0.000849993,
2020,Snails,1,1,0.001689986,
2020,Sponge unidentified,1,1,0.005079987,
2020,Squid,1,1,1.3933,
2020,State-managed Rockfish,1,1,20.27256,
2020,Stichaeidae,1,1,0.00091,
2020,Giant Grenadier,1,1,0.30416,
2020,Greenlings,1,1,0.103809996,
2020,Misc fish,1,1,0.658829994,
2020,Scypho jellies,1,1,0.054049992,
2020,Sea anemone unidentified,1,1,0.046759997,
2020,Snails,1,1,0.002679993,
2020,Squid,1,1,1.79966,
2020,State-managed Rockfish,1,1,1.805669995,
2020,Brittle star unidentified,1,1,0.000172791,
2020,Giant Grenadier,1,1,0.870609388,
2020,Greenlings,1,1,0.250456996,
2020,Misc fish,1,1,0.003686207,
2020,Misc fish,1,1,4.574192233,
2020,Scypho jellies,1,1,0.027260432,
2020,Sea anemone unidentified,1,1,0.000633567,
2020,Sea anemone unidentified,1,1,0.458770405,
2020,Sea star,1,1,0.014994743,
2020,Squid,1,1,2.541116284,
2020,Squid,1,1,0.0207765,
2020,State-managed Rockfish,1,1,0.137458647,
2020,urchins dollars cucumbers,1,1,0.002597186,
2020,Benthic urochordata,1,1,2.6499E-06,
2020,Bivalves,1,1,2.25E-08,
2020,Bristlemouths,1,1,1.38E-08,
2020,Brittle star unidentified,1,1,0.000000195,
2020,Capelin,1,1,7.086E-07,
2020,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,1.0817E-06,
2020,Eelpouts,1,1,1.285E-07,
2020,Eulachon,1,1,1.4237E-06,
2020,Giant Grenadier,1,1,0.005848351,
2020,Greenlings,1,1,3.78968E-05,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,2.85262E-05,
2020,Hermit crab unidentified,1,1,3.33E-08,
2020,Invertebrate unidentified,1,1,2.978E-07,
2020,Lanternfishes (myctophidae),1,1,1.591E-07,
2020,Misc crabs,1,1,1.7156E-06,
2020,Misc crustaceans,1,1,1.0608E-06,
2020,Misc fish,1,1,0.001143959,
2020,Misc inverts (worms etc),1,1,3.82E-08,
2020,Other osmerids,1,1,1.63036E-05,
2020,Pacific Hake,1,1,5.487E-07,
2020,Pandalid shrimp,1,1,1.9691E-06,
2020,Scypho jellies,1,1,2.55056E-05,
2020,Sea anemone unidentified,1,1,0.000010558,
2020,Sea pens whips,1,1,5.67E-08,
2020,Sea star,1,1,1.65506E-05,
2020,Snails,1,1,1.3371E-06,
2020,Sponge unidentified,1,1,4.1675E-06,
2020,Squid,1,1,0.000427376,
2020,State-managed Rockfish,1,1,0.000253115,
2020,urchins dollars cucumbers,1,1,1.52026E-05,
2020,Giant Grenadier,1,1,0.474272419,
2020,Misc crabs,1,1,0.006742119,
2020,Misc fish,1,1,0.177291686,
2020,Sea star,1,1,0.027228901,
2020,Grenadier - Rattail Grenadier Unidentified,1,1,0.043544868,
2020,Misc fish,1,1,0.354041392,
2020,Misc fish,1,1,0.039102607,
2020,Scypho jellies,1,1,0.141580927,
2020,Scypho jellies,1,1,0.011861302,
2020,Scypho jellies,1,1,0.010098494,
2020,Squid,1,1,0.002267962,
2020,Squid,1,1,0.019958064,
2020,Misc fish,1,1,0.063071605,
2020,Misc fish,1,1,1.322348059,
2020,Pandalid shrimp,1,1,0.00057213,
2020,Scypho jellies,1,1,0.014774516,
2020,Squid,1,1,0.136531303,
2020,Misc fish,1,1,0.294326138,
2020,Pandalid shrimp,1,1,0.00012734,
2020,Scypho jellies,1,1,0.041107861,
2020,Scypho jellies,1,1,0.014677233,
2020,Scypho jellies,1,1,0.018500166,
2020,Squid,1,1,0.012700586,
2020,Scypho jellies,1,1,0.237096133,
2020,Squid,1,1,0.01723651,
2019,Giant Grenadier,1,1,0.334411908,
2019,Misc crabs,1,1,0.00195211,
2019,Misc fish,1,1,2.579762126,
2019,Sea anemone unidentified,1,1,0.000869339,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000527379,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.00062121,
2019,Giant Grenadier,1,1,1.72305833,
2019,Giant Grenadier,1,1,5.090996444,
2019,Giant Grenadier,1,1,2.00763936,
2019,Giant Grenadier,1,1,3.006982047,
2019,Giant Grenadier,1,1,0.875154795,
2019,Giant Grenadier,1,1,2.642204447,
2019,Giant Grenadier,1,1,1.59211721,
2019,Giant Grenadier,1,1,1.151171144,
2019,Giant Grenadier,1,1,0.195843614,
2019,Giant Grenadier,1,1,2.476051203,
2019,Giant Grenadier,1,1,2.220977806,
2019,Giant Grenadier,1,1,2.029440369,
2019,Grenadier - Rattail Grenadier Unidentified,1,1,0.001379345,
2019,Grenadier - Rattail Grenadier Unidentified,1,1,0.001624757,
2019,Misc crabs,1,1,0.01005825,
2019,Misc crabs,1,1,0.029718387,
2019,Misc crabs,1,1,0.011719475,
2019,Misc crabs,1,1,0.017553078,
2019,Misc crabs,1,1,0.005108664,
2019,Misc crabs,1,1,0.01542371,
2019,Misc crabs,1,1,0.009293889,
2019,Misc crabs,1,1,0.006719893,
2019,Misc crabs,1,1,0.001143225,
2019,Misc crabs,1,1,0.014453801,
2019,Misc crabs,1,1,0.012964825,
2019,Misc crabs,1,1,0.011846737,
2019,Misc fish,1,1,13.29223186,
2019,Misc fish,1,1,39.27360088,
2019,Misc fish,1,1,15.4875824,
2019,Misc fish,1,1,23.19683663,
2019,Misc fish,1,1,0.144385584,
2019,Misc fish,1,1,6.751228474,
2019,Misc fish,1,1,20.38282369,
2019,Misc fish,1,1,0.170074555,
2019,Misc fish,1,1,12.28210952,
2019,Misc fish,1,1,8.880508274,
2019,Misc fish,1,1,1.510801274,
2019,Misc fish,1,1,19.10106357,
2019,Misc fish,1,1,17.13334451,
2019,Misc fish,1,1,15.65576247,
2019,Sea anemone unidentified,1,1,0.004479274,
2019,Sea anemone unidentified,1,1,0.013234588,
2019,Sea anemone unidentified,1,1,0.005219073,
2019,Sea anemone unidentified,1,1,0.00781697,
2019,Sea anemone unidentified,1,1,0.001899219,
2019,Sea anemone unidentified,1,1,0.002275058,
2019,Sea anemone unidentified,1,1,0.006868692,
2019,Sea anemone unidentified,1,1,0.002237127,
2019,Sea anemone unidentified,1,1,0.004138878,
2019,Sea anemone unidentified,1,1,0.002992592,
2019,Sea anemone unidentified,1,1,0.000509116,
2019,Sea anemone unidentified,1,1,0.006436759,
2019,Sea anemone unidentified,1,1,0.005773669,
2019,Sea anemone unidentified,1,1,0.005275747,
2019,Sea pens whips,1,1,6.64608E-05,
2019,Sea pens whips,1,1,7.82853E-05,
2019,Sea star,1,1,0.009429041,
2019,Sea star,1,1,0.011106649,
2019,Snails,1,1,0.000295546,
2019,Snails,1,1,0.00034813,
2019,urchins dollars cucumbers,1,1,0.000124382,
2019,urchins dollars cucumbers,1,1,0.000146512,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000639482,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,0.000608242,
2019,Giant Grenadier,1,1,0.591547025,
2019,Giant Grenadier,1,1,2.109247635,
2019,Giant Grenadier,1,1,0.956177642,
2019,Giant Grenadier,1,1,0.356332092,
2019,Giant Grenadier,1,1,0.241527215,
2019,Giant Grenadier,1,1,2.545267817,
2019,Grenadier - Rattail Grenadier Unidentified,1,1,0.001672547,
2019,Grenadier - Rattail Grenadier Unidentified,1,1,0.001590839,
2019,Misc crabs,1,1,0.00345312,
2019,Misc crabs,1,1,0.012312607,
2019,Misc crabs,1,1,0.00558163,
2019,Misc crabs,1,1,0.002080067,
2019,Misc crabs,1,1,0.001409901,
2019,Misc crabs,1,1,0.014857849,
2019,Misc fish,1,1,4.563385972,
2019,Misc fish,1,1,0.175077094,
2019,Misc fish,1,1,16.27142165,
2019,Misc fish,1,1,0.166524118,
2019,Misc fish,1,1,7.37626504,
2019,Misc fish,1,1,2.748861547,
2019,Misc fish,1,1,1.863219421,
2019,Misc fish,1,1,19.63502303,
2019,Sea anemone unidentified,1,1,0.00153779,
2019,Sea anemone unidentified,1,1,0.002302929,
2019,Sea anemone unidentified,1,1,0.005483214,
2019,Sea anemone unidentified,1,1,0.002190425,
2019,Sea anemone unidentified,1,1,0.002485686,
2019,Sea anemone unidentified,1,1,0.000926323,
2019,Sea anemone unidentified,1,1,0.000627876,
2019,Sea anemone unidentified,1,1,0.006616695,
2019,Sea pens whips,1,1,0.000080588,
2019,Sea pens whips,1,1,7.66511E-05,
2019,Sea star,1,1,0.011433338,
2019,Sea star,1,1,0.010874789,
2019,Snails,1,1,0.000358369,
2019,Snails,1,1,0.000340862,
2019,urchins dollars cucumbers,1,1,0.000150821,
2019,urchins dollars cucumbers,1,1,0.000143453,
2019,Giant Grenadier,1,1,38.22678119,
2019,Giant Grenadier,1,1,98.62396966,
2019,Grenadier - Rattail Grenadier Unidentified,1,1,0.692635549,
2019,Misc fish,1,1,0.242793845,
2019,Misc fish,1,1,0.815643219,
2019,Pandalid shrimp,1,1,0.003349157,
2019,Pandalid shrimp,1,1,0.011576387,
2019,Scypho jellies,1,1,0.060947827,
2019,Scypho jellies,1,1,0.109535325,
2019,Scypho jellies,1,1,0.09170506,
2019,Scypho jellies,1,1,0.000240286,
2019,Sea star,1,1,0.031044134,
2019,Sea star,1,1,0.003309281,
2019,Sponge unidentified,1,1,0.002915605,
2019,Squid,1,1,0.023421592,
2019,Brittle star unidentified,1,1,1.5352E-06,
2019,Brittle star unidentified,1,1,1.01464E-05,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,1.27727E-05,
2019,Corals Bryozoans - Corals Bryozoans Unidentified,1,1,8.44149E-05,
2019,Giant Grenadier,1,1,1.463002394,
2019,Giant Grenadier,1,1,9.668982825,
2019,Giant Grenadier,1,1,11.73635646,
2019,Giant Grenadier,1,1,2.531349574,
2019,Giant Grenadier,1,1,5.855806331,
2019,Giant Grenadier,1,1,28.94811445,
2019,Greenlings,1,1,0.004463908,
2019,Greenlings,1,1,0.029501967,
2019,Lanternfishes (myctophidae),1,1,1.94305E-05,
2019,Lanternfishes (myctophidae),1,1,0.000128416,
2019,Lanternfishes (myctophidae),1,1,0.003802525,
2019,Misc crabs,1,1,0.000281247,
2019,Misc crabs,1,1,0.001858759,
2019,Misc crabs,1,1,0.054265388,
2019,Misc fish,1,1,0.040080166,
2019,Misc fish,1,1,0.264889814,
2019,Misc fish,1,1,0.180227922,
2019,Misc fish,1,1,0.346767051,
2019,Misc fish,1,1,2.079300396,
2019,Misc fish,1,1,0.465817304,
2019,Misc fish,1,1,0.082623195,
2019,Misc fish,1,1,0.150964507,
2019,Pandalid shrimp,1,1,9.72309E-05,
2019,Pandalid shrimp,1,1,0.000642599,
2019,Pandalid shrimp,1,1,0.003425104,
2019,Scypho jellies,1,1,0.023850084,
2019,Scypho jellies,1,1,0.004599406,
2019,Scypho jellies,1,1,0.030397477,
2019,Scypho jellies,1,1,0.002259853,
2019,Scypho jellies,1,1,0.0177754,
2019,Scypho jellies,1,1,0.000951657,
2019,Sea anemone unidentified,1,1,0.000858444,
2019,Sea anemone unidentified,1,1,0.005673455,
2019,Sea anemone unidentified,1,1,0.002308135,
2019,Sea pens whips,1,1,7.423E-07,
2019,Sea pens whips,1,1,0.000004906,
2019,Sea star,1,1,0.000270949,
2019,Sea star,1,1,0.001790704,
2019,Sea star,1,1,0.002414371,
