year,performance,specimen_type,join_key,haul_join,port_join,species,fmp_gear,fmp_area,fmp_subarea,age,length,weight,gear_type,haul_seq
2022,1,1,25483002791000000036,25483002791000000036,NA,303,TRW,GOA,CG,18,38,NA,2,36
2022,1,1,25685002800000000076,25685002800000000076,NA,303,TRW,GOA,CG,17,37,NA,1,76
2022,1,1,25685002800000000076,25685002800000000076,NA,303,TRW,GOA,CG,41,40,NA,1,76
2022,1,1,25685002800000000076,25685002800000000076,NA,303,TRW,GOA,CG,37,40,NA,1,76
2022,1,1,25685002800000000184,25685002800000000184,NA,303,TRW,GOA,CG,10,36,NA,1,184
2022,1,1,25685002800000000184,25685002800000000184,NA,303,TRW,GOA,CG,17,37,NA,1,184
2022,1,1,25685002800000000184,25685002800000000184,NA,303,TRW,GOA,CG,23,41,NA,1,184
2022,5,1,25507002781000000070,25507002781000000070,NA,303,TRW,GOA,CG,24,38,NA,1,70
2022,5,1,25507002781000000070,25507002781000000070,NA,303,TRW,GOA,CG,25,38,NA,1,70
2022,1,1,25685002800000000014,25685002800000000014,NA,303,TRW,GOA,CG,27,42,NA,1,14
2022,1,1,25676003835000000100,25676003835000000100,NA,303,TRW,GOA,WG,32,36,NA,1,100
2022,1,1,25676003835000000100,25676003835000000100,NA,303,TRW,GOA,WG,12,34,NA,1,100
2022,1,1,25685002800000000061,25685002800000000061,NA,303,TRW,GOA,CG,27,39,NA,1,61
2022,1,1,25685002800000000117,25685002800000000117,NA,303,TRW,GOA,CG,26,40,NA,1,117
2022,1,1,25685002800000000117,25685002800000000117,NA,303,TRW,GOA,CG,31,43,NA,1,117
2022,1,1,25582034249000000230,25582034249000000230,NA,303,TRW,GOA,WG,27,37,NA,1,230
2022,1,1,25582034249000000230,25582034249000000230,NA,303,TRW,GOA,WG,30,38,NA,1,230
2022,1,1,25582034249000000230,25582034249000000230,NA,303,TRW,GOA,WG,11,34,NA,1,230
2022,1,1,25685002800000000113,25685002800000000113,NA,303,TRW,GOA,CG,38,42,NA,1,113
2022,1,1,25685002800000000088,25685002800000000088,NA,303,TRW,GOA,CG,20,38,NA,1,88
2022,1,1,25676003835000000095,25676003835000000095,NA,303,TRW,GOA,WG,14,40,NA,1,95
2022,1,1,25676003835000000095,25676003835000000095,NA,303,TRW,GOA,WG,14,39,NA,1,95
2022,1,1,25676003835000000095,25676003835000000095,NA,303,TRW,GOA,WG,30,40,NA,1,95
2022,1,1,25686034017000000141,25686034017000000141,NA,303,TRW,GOA,WG,26,42,NA,1,141
2022,1,1,25686034017000000141,25686034017000000141,NA,303,TRW,GOA,WG,37,43,NA,1,141
2022,1,1,25686034017000000141,25686034017000000141,NA,303,TRW,GOA,WG,26,42,NA,1,141
2022,1,1,25582034249000000218,25582034249000000218,NA,303,TRW,GOA,WG,30,38,NA,1,218
2022,1,1,25582034249000000218,25582034249000000218,NA,303,TRW,GOA,WG,29,40,NA,1,218
2022,1,1,25582034249000000218,25582034249000000218,NA,303,TRW,GOA,WG,35,41,NA,1,218
2022,1,1,25474034249000000070,25474034249000000070,NA,303,TRW,GOA,CG,17,37,NA,1,70
2022,1,1,25474034249000000070,25474034249000000070,NA,303,TRW,GOA,CG,40,40,NA,1,70
2022,1,1,25474034249000000070,25474034249000000070,NA,303,TRW,GOA,CG,28,40,NA,1,70
2022,1,1,25676003835000000118,25676003835000000118,NA,303,TRW,GOA,WG,10,34,NA,1,118
2022,1,1,25551034969000000211,25551034969000000211,NA,303,TRW,GOA,CG,45,44,NA,1,211
2022,1,1,25463003835000000197,25463003835000000197,NA,303,TRW,GOA,CG,28,43,NA,1,197
2022,1,1,25676003835000000018,25676003835000000018,NA,303,TRW,GOA,CG,15,44,NA,1,18
2022,1,1,25463003835000000198,25463003835000000198,NA,303,TRW,GOA,CG,25,41,NA,1,198
2022,1,1,25463003835000000198,25463003835000000198,NA,303,TRW,GOA,CG,26,43,NA,1,198
2022,1,1,25551034969000000241,25551034969000000241,NA,303,TRW,GOA,CG,31,43,NA,1,241
2022,1,1,25676003835000000068,25676003835000000068,NA,303,TRW,GOA,CG,17,40,NA,1,68
2022,1,1,25551034969000000139,25551034969000000139,NA,303,TRW,GOA,CG,14,36,NA,1,139
2022,1,1,25551034969000000139,25551034969000000139,NA,303,TRW,GOA,CG,33,38,NA,1,139
2022,1,1,25551034969000000139,25551034969000000139,NA,303,TRW,GOA,CG,43,39,NA,1,139
2022,1,1,25676003835000000083,25676003835000000083,NA,303,TRW,GOA,CG,40,40,NA,1,83
2022,1,1,25676003835000000083,25676003835000000083,NA,303,TRW,GOA,CG,32,40,NA,1,83
2022,1,1,25551034969000000249,25551034969000000249,NA,303,TRW,GOA,CG,22,43,NA,1,249
2022,1,1,25482034939000000048,25482034939000000048,NA,303,TRW,GOA,CG,24,40,NA,1,48
2022,1,1,25482034939000000048,25482034939000000048,NA,303,TRW,GOA,CG,22,40,NA,1,48
2022,1,1,25582034249000000138,25582034249000000138,NA,303,TRW,GOA,WG,8,33,NA,1,138
2022,1,1,25582034249000000138,25582034249000000138,NA,303,TRW,GOA,WG,25,37,NA,1,138
2022,1,1,25582034249000000138,25582034249000000138,NA,303,TRW,GOA,WG,19,38,NA,1,138
2022,1,1,25482034939000000077,25482034939000000077,NA,303,TRW,GOA,CG,18,38,NA,1,77
2022,1,1,25685002800000000012,25685002800000000012,NA,303,TRW,GOA,CG,19,42,NA,1,12
2022,1,1,25685002800000000012,25685002800000000012,NA,303,TRW,GOA,CG,26,43,NA,1,12
2022,4,1,25676003835000000080,25676003835000000080,NA,303,TRW,GOA,CG,19,39,NA,1,80
2022,4,1,25676003835000000080,25676003835000000080,NA,303,TRW,GOA,CG,30,40,NA,1,80
2022,4,1,25676003835000000080,25676003835000000080,NA,303,TRW,GOA,CG,28,41,NA,1,80
2022,1,1,25482034939000000052,25482034939000000052,NA,303,TRW,GOA,CG,23,40,NA,1,52
2022,1,1,25676003835000000081,25676003835000000081,NA,303,TRW,GOA,CG,26,41,NA,1,81
2022,1,1,25676003835000000081,25676003835000000081,NA,303,TRW,GOA,CG,19,42,NA,1,81
2022,1,1,25676003835000000081,25676003835000000081,NA,303,TRW,GOA,CG,23,39,NA,1,81
2022,1,1,25470002800000000145,25470002800000000145,NA,303,TRW,GOA,CG,23,41,NA,1,145
2022,1,1,25470002800000000145,25470002800000000145,NA,303,TRW,GOA,CG,33,40,NA,1,145
2022,1,1,25685002800000000196,25685002800000000196,NA,303,TRW,GOA,CG,20,39,NA,1,196
2022,1,1,25685002800000000196,25685002800000000196,NA,303,TRW,GOA,CG,20,40,NA,1,196
2022,1,1,25685002800000000196,25685002800000000196,NA,303,TRW,GOA,CG,31,42,NA,1,196
2022,1,1,25582034249000000147,25582034249000000147,NA,303,TRW,GOA,WG,15,37,NA,1,147
2022,1,1,25582034249000000147,25582034249000000147,NA,303,TRW,GOA,WG,13,37,NA,1,147
2022,1,1,25582034249000000147,25582034249000000147,NA,303,TRW,GOA,WG,33,39,NA,1,147
2022,1,1,25685002800000000079,25685002800000000079,NA,303,TRW,GOA,CG,21,36,NA,1,79
2022,1,1,25685002800000000079,25685002800000000079,NA,303,TRW,GOA,CG,36,37,NA,1,79
2022,1,1,25685002800000000079,25685002800000000079,NA,303,TRW,GOA,CG,10,37,NA,1,79
2022,1,1,25686034017000000142,25686034017000000142,NA,303,TRW,GOA,WG,21,40,NA,1,142
2022,1,1,25686034017000000142,25686034017000000142,NA,303,TRW,GOA,WG,26,41,NA,1,142
2022,1,1,25676003835000000093,25676003835000000093,NA,303,TRW,GOA,CG,40,40,NA,1,93
2022,1,1,25676003835000000078,25676003835000000078,NA,303,TRW,GOA,CG,34,42,NA,1,78
2022,1,1,25685002800000000158,25685002800000000158,NA,303,TRW,GOA,CG,30,44,NA,1,158
2022,1,1,25685002800000000110,25685002800000000110,NA,303,TRW,GOA,CG,24,41,NA,1,110
2022,1,1,25685002800000000110,25685002800000000110,NA,303,TRW,GOA,CG,21,39,NA,1,110
2022,1,1,25685002800000000110,25685002800000000110,NA,303,TRW,GOA,CG,20,40,NA,1,110
2022,1,1,25685002800000000131,25685002800000000131,NA,303,TRW,GOA,CG,25,43,NA,1,131
2022,1,1,25685002800000000150,25685002800000000150,NA,303,TRW,GOA,CG,43,42,NA,1,150
2022,1,1,25685002800000000150,25685002800000000150,NA,303,TRW,GOA,CG,27,39,NA,1,150
2022,1,1,25685002800000000150,25685002800000000150,NA,303,TRW,GOA,CG,26,40,NA,1,150
2022,1,1,25685002800000000188,25685002800000000188,NA,303,TRW,GOA,CG,44,39,NA,1,188
2022,1,1,25685002800000000033,25685002800000000033,NA,303,TRW,GOA,CG,15,38,NA,1,33
2022,1,1,25685002800000000056,25685002800000000056,NA,303,TRW,GOA,CG,14,40,NA,1,56
2022,1,1,25685002800000000056,25685002800000000056,NA,303,TRW,GOA,CG,24,42,NA,1,56
2022,1,1,25685002800000000056,25685002800000000056,NA,303,TRW,GOA,CG,25,43,NA,1,56
2022,4,1,25685002800000000119,25685002800000000119,NA,303,TRW,GOA,CG,26,39,NA,1,119
2022,4,1,25685002800000000119,25685002800000000119,NA,303,TRW,GOA,CG,25,40,NA,1,119
2022,4,1,25685002800000000119,25685002800000000119,NA,303,TRW,GOA,CG,34,42,NA,1,119
2022,1,1,25685002800000000192,25685002800000000192,NA,303,TRW,GOA,CG,9,30,NA,1,192
2022,1,1,25685002800000000192,25685002800000000192,NA,303,TRW,GOA,CG,25,39,NA,1,192
2022,1,1,25685002800000000192,25685002800000000192,NA,303,TRW,GOA,CG,47,42,NA,1,192
2022,1,1,25685002800000000182,25685002800000000182,NA,303,TRW,GOA,CG,35,38,NA,1,182
2022,1,1,25685002800000000182,25685002800000000182,NA,303,TRW,GOA,CG,33,39,NA,1,182
2022,1,1,25685002800000000182,25685002800000000182,NA,303,TRW,GOA,CG,44,41,NA,1,182
2022,1,1,25453034017000000165,25453034017000000165,NA,303,TRW,GOA,CG,35,41,NA,1,165
2022,1,1,25453034017000000165,25453034017000000165,NA,303,TRW,GOA,CG,18,40,NA,1,165
2022,1,1,25453034017000000165,25453034017000000165,NA,303,TRW,GOA,CG,25,40,NA,1,165
2022,1,1,25656005137000000007,25656005137000000007,NA,303,TRW,GOA,CG,25,40,NA,2,7
2022,1,1,25656005137000000007,25656005137000000007,NA,303,TRW,GOA,CG,24,41,NA,2,7
2022,1,1,25676003835000000117,25676003835000000117,NA,303,TRW,GOA,WG,15,34,NA,1,117
2022,1,1,25676003835000000117,25676003835000000117,NA,303,TRW,GOA,WG,19,35,NA,1,117
2022,1,1,25582034249000000129,25582034249000000129,NA,303,TRW,GOA,WG,19,37,NA,1,129
2022,1,1,25453034017000000166,25453034017000000166,NA,303,TRW,GOA,CG,19,39,NA,1,166
2022,1,1,25453034017000000166,25453034017000000166,NA,303,TRW,GOA,CG,34,40,NA,1,166
2022,1,1,25453034017000000166,25453034017000000166,NA,303,TRW,GOA,CG,33,41,NA,1,166
2022,1,1,25685002800000000111,25685002800000000111,NA,303,TRW,GOA,CG,25,40,NA,1,111
2022,1,1,25685002800000000111,25685002800000000111,NA,303,TRW,GOA,CG,24,38,NA,1,111
2022,1,1,25685002800000000111,25685002800000000111,NA,303,TRW,GOA,CG,33,43,NA,1,111
2022,1,1,25685002800000000149,25685002800000000149,NA,303,TRW,GOA,CG,25,40,NA,1,149
2022,5,1,25685002800000000177,25685002800000000177,NA,303,TRW,GOA,CG,20,43,NA,1,177
2022,5,1,25685002800000000177,25685002800000000177,NA,303,TRW,GOA,CG,13,38,NA,1,177
2022,5,1,25685002800000000177,25685002800000000177,NA,303,TRW,GOA,CG,21,43,NA,1,177
2022,1,1,25582034249000000145,25582034249000000145,NA,303,TRW,GOA,WG,39,39,NA,1,145
2022,1,1,25582034249000000145,25582034249000000145,NA,303,TRW,GOA,WG,39,41,NA,1,145
2022,1,1,25582034249000000145,25582034249000000145,NA,303,TRW,GOA,WG,43,40,NA,1,145
2022,1,1,25470002800000000187,25470002800000000187,NA,303,TRW,GOA,CG,26,40,NA,1,187
2022,1,1,25470002800000000187,25470002800000000187,NA,303,TRW,GOA,CG,22,39,NA,1,187
2022,1,1,25685002800000000044,25685002800000000044,NA,303,TRW,GOA,CG,23,39,NA,1,44
2022,1,1,25685002800000000044,25685002800000000044,NA,303,TRW,GOA,CG,40,41,NA,1,44
2022,1,1,25685002800000000044,25685002800000000044,NA,303,TRW,GOA,CG,16,39,NA,1,44
2022,1,1,25582034249000000237,25582034249000000237,NA,303,TRW,GOA,WG,9,33,NA,1,237
2022,1,1,25582034249000000237,25582034249000000237,NA,303,TRW,GOA,WG,9,33,NA,1,237
2022,1,1,25483004131000000061,25483004131000000061,NA,303,TRW,GOA,CG,23,40,NA,2,61
2022,1,1,25582034249000000146,25582034249000000146,NA,303,TRW,GOA,WG,23,35,NA,1,146
2022,1,1,25582034249000000146,25582034249000000146,NA,303,TRW,GOA,WG,28,40,NA,1,146
2022,1,1,25582034249000000146,25582034249000000146,NA,303,TRW,GOA,WG,43,45,NA,1,146
2022,1,1,25463003835000000191,25463003835000000191,NA,303,TRW,GOA,CG,24,41,NA,1,191
2022,1,1,25685002800000000054,25685002800000000054,NA,303,TRW,GOA,CG,25,41,NA,1,54
2022,1,1,25685002800000000054,25685002800000000054,NA,303,TRW,GOA,CG,25,44,NA,1,54
2022,1,1,25685002800000000054,25685002800000000054,NA,303,TRW,GOA,CG,25,40,NA,1,54
2022,1,1,25763032850000000076,25763032850000000076,NA,303,HAL,GOA,WG,35,41,NA,8,76
2022,1,1,25676003835000000024,25676003835000000024,NA,303,TRW,GOA,CG,42,44,NA,1,24
2022,1,1,25676003835000000101,25676003835000000101,NA,303,TRW,GOA,WG,18,39,NA,1,101
2022,1,1,25676003835000000101,25676003835000000101,NA,303,TRW,GOA,WG,21,39,NA,1,101
2022,1,1,25482034939000000043,25482034939000000043,NA,303,TRW,GOA,CG,22,40,NA,1,43
2022,1,1,25482034939000000043,25482034939000000043,NA,303,TRW,GOA,CG,21,40,NA,1,43
2022,1,1,25463003835000000206,25463003835000000206,NA,303,TRW,GOA,CG,43,43,NA,1,206
2022,1,1,25507002781000000075,25507002781000000075,NA,303,TRW,GOA,CG,20,38,NA,1,75
2022,1,1,25507002781000000075,25507002781000000075,NA,303,TRW,GOA,CG,15,39,NA,1,75
2022,1,1,25507002781000000075,25507002781000000075,NA,303,TRW,GOA,CG,20,40,NA,1,75
2022,1,1,25656005137000000006,25656005137000000006,NA,303,TRW,GOA,CG,24,39,NA,2,6
2022,1,1,25656005137000000006,25656005137000000006,NA,303,TRW,GOA,CG,20,40,NA,2,6
2022,1,1,25685002800000000038,25685002800000000038,NA,303,TRW,GOA,CG,20,41,NA,1,38
2022,1,1,25685002800000000053,25685002800000000053,NA,303,TRW,GOA,CG,35,42,NA,1,53
2022,1,1,25723034969000000112,25723034969000000112,NA,303,TRW,GOA,CG,10,36,NA,1,112
2022,1,1,25723034969000000112,25723034969000000112,NA,303,TRW,GOA,CG,21,39,NA,1,112
2022,1,1,25723034969000000112,25723034969000000112,NA,303,TRW,GOA,CG,38,43,NA,1,112
2022,1,1,25723034969000000113,25723034969000000113,NA,303,TRW,GOA,CG,14,37,NA,1,113
2022,1,1,25723034969000000113,25723034969000000113,NA,303,TRW,GOA,CG,26,39,NA,1,113
2022,1,1,25723034969000000113,25723034969000000113,NA,303,TRW,GOA,CG,41,41,NA,1,113
2022,1,1,25482034939000000025,25482034939000000025,NA,303,TRW,GOA,CG,36,43,NA,1,25
2022,1,1,25582034249000000140,25582034249000000140,NA,303,TRW,GOA,WG,26,44,NA,1,140
2022,1,1,25582034249000000140,25582034249000000140,NA,303,TRW,GOA,WG,24,40,NA,1,140
2022,1,1,25685002800000000022,25685002800000000022,NA,303,TRW,GOA,CG,27,41,NA,1,22
2022,1,1,25685002800000000087,25685002800000000087,NA,303,TRW,GOA,CG,12,35,NA,1,87
2022,1,1,25685002800000000087,25685002800000000087,NA,303,TRW,GOA,CG,14,36,NA,1,87
2022,1,1,25685002800000000087,25685002800000000087,NA,303,TRW,GOA,CG,16,37,NA,1,87
2022,1,1,25655001879000000065,25655001879000000065,NA,303,TRW,GOA,CG,11,36,NA,1,65
2022,1,1,25655001879000000065,25655001879000000065,NA,303,TRW,GOA,CG,52,42,NA,1,65
2022,1,1,25655001879000000065,25655001879000000065,NA,303,TRW,GOA,CG,45,41,NA,1,65
2022,1,1,25453034017000000211,25453034017000000211,NA,303,TRW,GOA,CG,22,41,NA,2,211
2022,1,1,25551034969000000144,25551034969000000144,NA,303,TRW,GOA,CG,11,37,NA,1,144
2022,1,1,25582034249000000123,25582034249000000123,NA,303,TRW,GOA,WG,13,35,NA,1,123
2022,1,1,25582034249000000131,25582034249000000131,NA,303,TRW,GOA,WG,43,41,NA,1,131
2022,1,1,25582034249000000131,25582034249000000131,NA,303,TRW,GOA,WG,33,40,NA,1,131
2022,1,1,25676003835000000098,25676003835000000098,NA,303,TRW,GOA,WG,21,40,NA,1,98
2022,1,1,25676003835000000098,25676003835000000098,NA,303,TRW,GOA,WG,24,41,NA,1,98
2022,1,1,25676003835000000103,25676003835000000103,NA,303,TRW,GOA,WG,32,41,NA,1,103
2022,1,1,25676003835000000103,25676003835000000103,NA,303,TRW,GOA,WG,42,41,NA,1,103
2022,1,1,25676003835000000096,25676003835000000096,NA,303,TRW,GOA,WG,25,41,NA,1,96
2022,1,1,25676003835000000096,25676003835000000096,NA,303,TRW,GOA,WG,25,42,NA,1,96
2022,1,1,25686034017000000028,25686034017000000028,NA,303,TRW,GOA,CG,23,44,NA,1,28
2022,1,1,25551034969000000137,25551034969000000137,NA,303,TRW,GOA,CG,16,38,NA,1,137
2022,1,1,25551034969000000137,25551034969000000137,NA,303,TRW,GOA,CG,11,35,NA,1,137
2022,1,1,25463003835000000177,25463003835000000177,NA,303,TRW,GOA,CG,37,43,NA,1,177
2022,1,1,25482034939000000049,25482034939000000049,NA,303,TRW,GOA,CG,31,43,NA,1,49
2022,1,1,25482034939000000049,25482034939000000049,NA,303,TRW,GOA,CG,35,42,NA,1,49
2022,1,1,25482034939000000049,25482034939000000049,NA,303,TRW,GOA,CG,31,42,NA,1,49
2022,1,1,25551034969000000143,25551034969000000143,NA,303,TRW,GOA,CG,30,39,NA,1,143
2022,1,1,25551034969000000143,25551034969000000143,NA,303,TRW,GOA,CG,19,40,NA,1,143
2022,1,1,25551034969000000146,25551034969000000146,NA,303,TRW,GOA,CG,25,40,NA,1,146
2022,1,1,25551034969000000289,25551034969000000289,NA,303,TRW,GOA,CG,19,38,NA,1,289
2022,1,1,25551034969000000289,25551034969000000289,NA,303,TRW,GOA,CG,16,39,NA,1,289
2022,1,1,25551034969000000289,25551034969000000289,NA,303,TRW,GOA,CG,32,43,NA,1,289
2022,1,1,25551034969000000232,25551034969000000232,NA,303,TRW,GOA,CG,34,43,NA,1,232
2022,1,1,25551034969000000232,25551034969000000232,NA,303,TRW,GOA,CG,28,42,NA,1,232
2022,1,1,25676003835000000082,25676003835000000082,NA,303,TRW,GOA,CG,17,36,NA,1,82
2022,1,1,25676003835000000082,25676003835000000082,NA,303,TRW,GOA,CG,18,38,NA,1,82
2022,1,1,25676003835000000082,25676003835000000082,NA,303,TRW,GOA,CG,24,40,NA,1,82
2022,1,1,25582034249000000182,25582034249000000182,NA,303,TRW,GOA,WG,15,37,NA,1,182
2022,1,1,25582034249000000182,25582034249000000182,NA,303,TRW,GOA,WG,28,39,NA,1,182
2022,1,1,25582034249000000182,25582034249000000182,NA,303,TRW,GOA,WG,24,40,NA,1,182
2022,1,1,25551034969000000245,25551034969000000245,NA,303,TRW,GOA,CG,31,45,NA,1,245
2022,1,1,25551034969000000245,25551034969000000245,NA,303,TRW,GOA,CG,31,45,NA,1,245
2022,1,1,25551034969000000243,25551034969000000243,NA,303,TRW,GOA,CG,34,42,NA,1,243
2022,1,1,25551034969000000243,25551034969000000243,NA,303,TRW,GOA,CG,33,45,NA,1,243
2022,1,1,25551034969000000252,25551034969000000252,NA,303,TRW,GOA,CG,24,40,NA,1,252
2022,1,1,25676003835000000093,25676003835000000093,NA,303,TRW,GOA,CG,21,39,NA,1,93
2022,1,1,25582034249000000206,25582034249000000206,NA,303,TRW,GOA,WG,31,43,NA,1,206
2022,1,1,25582034249000000206,25582034249000000206,NA,303,TRW,GOA,WG,37,44,NA,1,206
2022,1,1,25551034969000000274,25551034969000000274,NA,303,TRW,GOA,CG,27,41,NA,1,274
2022,1,1,25551034969000000295,25551034969000000295,NA,303,TRW,GOA,CG,15,37,NA,1,295
2022,1,1,25551034969000000295,25551034969000000295,NA,303,TRW,GOA,CG,11,39,NA,1,295
2022,1,1,25582034249000000109,25582034249000000109,NA,303,TRW,GOA,WG,9,34,NA,1,109
2022,1,1,25582034249000000109,25582034249000000109,NA,303,TRW,GOA,WG,24,39,NA,1,109
2022,1,1,25582034249000000109,25582034249000000109,NA,303,TRW,GOA,WG,33,37,NA,1,109
2022,1,1,25463003835000000203,25463003835000000203,NA,303,TRW,GOA,CG,10,34,NA,1,203
2022,1,1,25482034939000000040,25482034939000000040,NA,303,TRW,GOA,CG,21,41,NA,1,40
2022,1,1,25482034939000000040,25482034939000000040,NA,303,TRW,GOA,CG,14,38,NA,1,40
2022,1,1,25482034939000000040,25482034939000000040,NA,303,TRW,GOA,CG,38,38,NA,1,40
2022,1,1,25582034249000000148,25582034249000000148,NA,303,TRW,GOA,WG,20,38,NA,1,148
2022,1,1,25582034249000000148,25582034249000000148,NA,303,TRW,GOA,WG,9,32,NA,1,148
2022,1,1,25676003835000000027,25676003835000000027,NA,303,TRW,GOA,CG,29,44,NA,1,27
2022,2,1,25582034249000000232,25582034249000000232,NA,303,TRW,GOA,WG,24,39,NA,1,232
2022,2,1,25582034249000000232,25582034249000000232,NA,303,TRW,GOA,WG,39,40,NA,1,232
2022,2,1,25582034249000000232,25582034249000000232,NA,303,TRW,GOA,WG,30,42,NA,1,232
2022,1,1,25551034969000000237,25551034969000000237,NA,303,TRW,GOA,CG,23,45,NA,1,237
2022,1,1,25676003835000000113,25676003835000000113,NA,303,TRW,GOA,WG,24,41,NA,1,113
2022,4,1,25676003835000000131,25676003835000000131,NA,303,TRW,GOA,WG,27,40,NA,1,131
2022,4,1,25676003835000000131,25676003835000000131,NA,303,TRW,GOA,WG,41,40,NA,1,131
2022,1,1,25685002800000000018,25685002800000000018,NA,303,TRW,GOA,CG,18,39,NA,1,18
2022,1,1,25685002800000000171,25685002800000000171,NA,303,TRW,GOA,CG,45,42,NA,1,171
2022,1,1,25470002800000000147,25470002800000000147,NA,303,TRW,GOA,CG,38,38,NA,1,147
2022,1,1,25463003835000000201,25463003835000000201,NA,303,TRW,GOA,CG,21,43,NA,1,201
2022,1,1,25463003835000000201,25463003835000000201,NA,303,TRW,GOA,CG,31,47,NA,1,201
2022,1,1,25685002800000000083,25685002800000000083,NA,303,TRW,GOA,CG,23,42,NA,1,83
2022,1,1,25685002800000000083,25685002800000000083,NA,303,TRW,GOA,CG,31,42,NA,1,83
2022,1,1,25685002800000000055,25685002800000000055,NA,303,TRW,GOA,CG,21,41,NA,1,55
2022,1,1,25685002800000000055,25685002800000000055,NA,303,TRW,GOA,CG,25,41,NA,1,55
2022,1,1,25685002800000000055,25685002800000000055,NA,303,TRW,GOA,CG,23,43,NA,1,55
2022,1,1,25685002800000000153,25685002800000000153,NA,303,TRW,GOA,CG,28,39,NA,1,153
2022,1,1,25685002800000000153,25685002800000000153,NA,303,TRW,GOA,CG,48,40,NA,1,153
2022,1,1,25685002800000000183,25685002800000000183,NA,303,TRW,GOA,CG,20,40,NA,1,183
2022,1,1,25685002800000000183,25685002800000000183,NA,303,TRW,GOA,CG,34,40,NA,1,183
2022,1,1,25685002800000000183,25685002800000000183,NA,303,TRW,GOA,CG,26,41,NA,1,183
2022,1,1,25685002800000000072,25685002800000000072,NA,303,TRW,GOA,CG,31,42,NA,1,72
2022,1,1,25685002800000000078,25685002800000000078,NA,303,TRW,GOA,CG,16,36,NA,1,78
2022,1,1,25685002800000000078,25685002800000000078,NA,303,TRW,GOA,CG,21,40,NA,1,78
2022,1,1,25685002800000000195,25685002800000000195,NA,303,TRW,GOA,CG,23,38,NA,1,195
2022,1,1,25685002800000000195,25685002800000000195,NA,303,TRW,GOA,CG,31,40,NA,1,195
2022,1,1,25463003835000000202,25463003835000000202,NA,303,TRW,GOA,CG,28,44,NA,1,202
2022,1,1,25463003835000000202,25463003835000000202,NA,303,TRW,GOA,CG,27,42,NA,1,202
2022,1,1,25582034249000000238,25582034249000000238,NA,303,TRW,GOA,WG,11,34,NA,1,238
2022,1,1,25676003835000000077,25676003835000000077,NA,303,TRW,GOA,CG,13,39,NA,1,77
2022,1,1,25676003835000000077,25676003835000000077,NA,303,TRW,GOA,CG,15,39,NA,1,77
2022,1,1,25676003835000000102,25676003835000000102,NA,303,TRW,GOA,WG,41,40,NA,1,102
2022,1,1,25676003835000000102,25676003835000000102,NA,303,TRW,GOA,WG,16,38,NA,1,102
2022,1,1,25582034249000000214,25582034249000000214,NA,303,TRW,GOA,WG,38,40,NA,1,214
2022,1,1,25582034249000000214,25582034249000000214,NA,303,TRW,GOA,WG,10,34,NA,1,214
2022,1,1,25582034249000000214,25582034249000000214,NA,303,TRW,GOA,WG,12,34,NA,1,214
2022,1,1,25723034969000000114,25723034969000000114,NA,303,TRW,GOA,CG,28,39,NA,1,114
2022,1,1,25723034969000000114,25723034969000000114,NA,303,TRW,GOA,CG,41,41,NA,1,114
2022,1,1,25723034969000000114,25723034969000000114,NA,303,TRW,GOA,CG,43,42,NA,1,114
2022,1,1,25676003835000000004,25676003835000000004,NA,303,TRW,GOA,CG,10,34,NA,1,4
2022,1,1,25676003835000000015,25676003835000000015,NA,303,TRW,GOA,CG,19,41,NA,1,15
2022,1,1,25676003835000000015,25676003835000000015,NA,303,TRW,GOA,CG,27,46,NA,1,15
2022,1,1,25551034969000000134,25551034969000000134,NA,303,TRW,GOA,CG,33,41,NA,1,134
2022,1,1,25551034969000000134,25551034969000000134,NA,303,TRW,GOA,CG,32,43,NA,1,134
2022,1,1,25551034969000000134,25551034969000000134,NA,303,TRW,GOA,CG,33,44,NA,1,134
2022,1,1,25551034969000000204,25551034969000000204,NA,303,TRW,GOA,CG,28,41,NA,1,204
2022,1,1,25551034969000000204,25551034969000000204,NA,303,TRW,GOA,CG,23,43,NA,1,204
2022,1,1,25482034939000000043,25482034939000000043,NA,303,TRW,GOA,CG,21,38,NA,1,43
2022,1,1,25685002800000000082,25685002800000000082,NA,303,TRW,GOA,CG,35,43,NA,1,82
2022,1,1,25685002800000000084,25685002800000000084,NA,303,TRW,GOA,CG,35,42,NA,1,84
2022,1,1,25685002800000000084,25685002800000000084,NA,303,TRW,GOA,CG,37,42,NA,1,84
2022,1,1,25685002800000000148,25685002800000000148,NA,303,TRW,GOA,CG,28,41,NA,1,148
2022,1,1,25685002800000000148,25685002800000000148,NA,303,TRW,GOA,CG,25,43,NA,1,148
2022,1,1,25685002800000000148,25685002800000000148,NA,303,TRW,GOA,CG,34,43,NA,1,148
2022,1,1,25685002800000000152,25685002800000000152,NA,303,TRW,GOA,CG,27,40,NA,1,152
2022,1,1,25685002800000000154,25685002800000000154,NA,303,TRW,GOA,CG,41,41,NA,1,154
2022,5,1,25676003835000000084,25676003835000000084,NA,303,TRW,GOA,CG,26,41,NA,1,84
2022,5,1,25676003835000000084,25676003835000000084,NA,303,TRW,GOA,CG,21,42,NA,1,84
2022,5,1,25676003835000000084,25676003835000000084,NA,303,TRW,GOA,CG,11,37,NA,1,84
2022,1,1,25551034969000000250,25551034969000000250,NA,303,TRW,GOA,CG,25,40,NA,1,250
