survey,survey_year,species_code,sex,age,agepop,mean_length,standard_deviation
GOA,2021,30420,1,43,720507.4739010988,425.5067172927923,11.892934565270151
GOA,2021,30420,1,44,429925.9069767442,420,0
GOA,2021,30420,1,45,687418.54643709,429.3802382974128,7.480666122767544
GOA,2021,30420,1,46,978073.9962624584,420.5321103268243,7.467294033650515
GOA,2021,30420,1,47,515059.1618217054,425.826441515416,4.931226462207749
GOA,2021,30420,1,50,417805.5476190476,401.87403481672067,9.8228302187174
GOA,2021,30420,1,51,172359.38461538462,440,0
GOA,2021,30420,1,52,169753.66666666666,390,0
GOA,2021,30420,1,53,214962.9534883721,420,0
GOA,2021,30420,1,56,417805.5476190476,401.87403481672067,9.8228302187174
GOA,2021,30420,1,-9,411463,269.2809073962908,47.359015593363495
GOA,2021,30420,2,4,57288,240,0
GOA,2021,30420,2,5,95194,246.1682458978507,27.873022182894484
GOA,2021,30420,2,6,78599.33333333333,300,0
GOA,2021,30420,2,7,1069559.6666666667,319.56512633392117,24.484568361675255
GOA,2021,30420,2,8,197639,333.0465646962391,19.766599190341864
GOA,2021,30420,2,9,1201889,338.85657494161273,8.41980839254152
GOA,2021,30420,2,10,807807.6333333333,355.35682649528485,34.23526568618876
GOA,2021,30420,2,11,717767.5,356.9253623213645,13.609755732589596
GOA,2021,30420,2,12,1057602.2727272727,372.2462250588273,15.378895546953334
GOA,2021,30420,2,13,965078.46863711,383.1247876473328,14.285922196341874
GOA,2021,30420,2,14,475858.0813852814,389.29728257370283,11.522257332304939
GOA,2021,30420,2,15,340044.3448275862,378.7595938298514,13.64028338531062
GOA,2021,30420,2,16,762323.3777946192,397.66443597716255,19.549029533893517
GOA,2021,30420,2,17,682359.1683374097,404.9388959443196,19.86768488625107
GOA,2021,30420,2,18,1183280.5387394214,404.36185348727264,24.95077813954565
GOA,2021,30420,2,19,923758.135320618,417.951529367052,17.9642703556233
GOA,2021,30420,2,20,1404403.6076704904,403.0210614369776,15.193502020647982
GOA,2021,30420,2,21,1381185.8452604867,395.7231718634255,24.024648298398745
GOA,2021,30420,2,22,1472839.8261462674,418.5290992852696,14.12688848888637
GOA,2021,30420,2,23,603609.5582922824,408.56159641207836,10.826117992014614
GOA,2021,30420,2,24,705411.1968864468,427.49089463805547,18.454426128128336
GOA,2021,30420,2,25,1774108.9801313628,402.75864498384163,24.39185385467932
GOA,2021,30420,2,26,612408.864258347,426.89506522599595,20.362792424002844
GOA,2021,30420,2,27,950175.0261462675,423.7067877347158,14.20661529156366
GOA,2021,30420,2,28,614014.4358974359,429.418110291175,11.462523587115237
GOA,2021,30420,2,29,629881.1758241758,430.46373878261744,13.96952248701807
GOA,2021,30420,2,30,1173748.5567210566,414.2225905226458,32.36810882494386
GOA,2021,30420,2,31,908477.6598459012,425.6131799236414,11.03304290215779
GOA,2021,30420,2,32,692027.0884173297,421.347787853672,12.96419167697857
GOA,2021,30420,2,33,432273.42541366676,420.28835752233715,11.858063841039174
GOA,2021,30420,2,34,974435.8681318681,423.8242937609976,11.113218056591474
GOA,2021,30420,2,35,1004004.0769230769,423.0145810340007,10.460175320433933
GOA,2021,30420,2,36,716195.4567989481,414.3508543662641,30.138011119251203
GOA,2021,30420,2,37,370683.4249084249,430.5739585554155,8.438247109712396
GOA,2021,30420,2,38,646345.2808302809,429.1974741761362,18.245027803360127
GOA,2021,30420,2,39,438283.3765736179,435.2580306626416,21.756135859014023
GOA,2021,30420,2,40,211041.61904761902,430,0
GOA,2021,30420,2,41,822180.2989845404,420.58404742632547,29.394267381657656
GOA,2021,30420,2,42,483355.8782051282,433.00342006214754,19.7259830894966
GOA,2021,30420,2,43,550818.863753105,434.5556760486508,17.74097060544408
GOA,2021,30420,2,44,596455.7633699633,419.51578420099844,19.03603197622605
GOA,2021,30420,2,45,900494.1965811965,433.23791081984723,14.154296101577215
GOA,2021,30420,2,46,100111.85714285713,410,0
GOA,2021,30420,2,47,324734.01709401706,438.73446065524234,14.527690925073411
GOA,2021,30420,2,48,247603.94285714283,407.04670908002316,19.78075005509042
GOA,2021,30420,2,49,698225.9082641497,406.43844933946707,22.467627691127134
GOA,2021,30420,2,50,298998.9038461539,450.4200883679596,9.991172391824566
GOA,2021,30420,2,52,143219.15384615384,440,0
GOA,2021,30420,2,58,99288.3448275862,400,0
GOA,2021,30420,2,-9,606223,267.15169170420785,37.84567620627742
GOA,2019,30420,1,3,40271,170,0
GOA,2019,30420,1,5,73436,270,0
GOA,2019,30420,1,6,101134,290,0
GOA,2019,30420,1,7,316282,300,0
GOA,2019,30420,1,8,651149,320.1384782899152,9.99904114219064
GOA,2019,30420,1,9,704152.75,358.94288206642665,14.472514674728993
GOA,2019,30420,1,10,1687024,348.0788655051736,11.192034936163571
GOA,2019,30420,1,11,1092132.8214285714,361.7576659223063,16.949233592161804
GOA,2019,30420,1,12,1599226,353.7242766188144,4.834514438356882
GOA,2019,30420,1,13,1811339.5089285714,360.7228467586574,20.41110890247506
GOA,2019,30420,1,14,595596,360,0
GOA,2019,30420,1,15,242298.9375,380,0
GOA,2019,30420,1,16,1373843.375,373.5273152953116,4.7782004730389165
GOA,2019,30420,1,17,1408526.3839285714,378.52600610865125,6.7985617076820555
GOA,2019,30420,1,18,1433379.9811507936,394.9657124703999,7.668564282340769
GOA,2019,30420,1,19,2115009.5525793647,389.16090111715414,11.830080034007107
GOA,2019,30420,1,20,2369252.614285714,398.1853508452224,19.568212419530056
GOA,2019,30420,1,21,2162873.179563492,400.52473536696976,14.395276980454344
GOA,2019,30420,1,22,1845329.353174603,399.7087312006636,8.606050616321454
GOA,2019,30420,1,23,1507829.4523809524,398.95837794505314,12.037782661291482
GOA,2019,30420,1,24,2217935.2067460315,398.71106056565657,15.064054333242119
GOA,2019,30420,1,25,936346.1984126983,404.8128723010561,14.99883272872717
GOA,2019,30420,1,26,473465.21527777775,399.52973695371935,19.9944705523135
GOA,2019,30420,1,27,1036839.2777777778,407.6286504706853,7.917118656607277
GOA,2019,30420,1,28,1042679.8214285714,400.8787843168843,7.312774729856516
GOA,2019,30420,1,29,701678.7777777778,396.99697424066625,31.989742563083016
GOA,2019,30420,1,31,681629.5714285714,376.95412380457174,9.524843211418235
GOA,2019,30420,1,32,1593069.548611111,409.79035454418306,13.430352413299168
GOA,2019,30420,1,33,714043.9325396825,396.680780962796,4.709031254418858
GOA,2019,30420,1,35,1333476.3819444445,417.0212847841392,22.563669333934065
GOA,2019,30420,1,36,231166.27777777775,420,0
GOA,2019,30420,1,37,477037.11111111107,400,0
GOA,2019,30420,1,38,1282710.111111111,402.5620433334248,4.36535992696549
GOA,2019,30420,1,39,121583,460,0
GOA,2019,30420,1,40,477037.11111111107,400,0
GOA,2019,30420,1,41,462332.5555555555,420,0
GOA,2019,30420,1,42,501350.3888888889,416.8899717174959,9.504089860793487
GOA,2019,30420,1,43,736572.2888888889,421.9252409200056,11.03413844858554
GOA,2019,30420,1,44,943425.2888888888,413.0429581446218,14.09491281040123
GOA,2019,30420,1,45,468173.0992063492,404.8128723010561,14.99883272872717
GOA,2019,30420,1,46,501350.3888888889,416.8899717174959,9.504089860793487
GOA,2019,30420,1,49,892050.548611111,400.37605071878755,16.81547784556654
GOA,2019,30420,1,50,657271.7777777778,410,0
GOA,2019,30420,1,52,477037.11111111107,400,0
GOA,2019,30420,1,54,231166.27777777775,420,0
GOA,2019,30420,1,58,237006.82142857142,390,0
GOA,2019,30420,1,-9,911529,300.6161625137544,37.298621298072064
GOA,2019,30420,2,5,229922,250.82710658397195,7.666072373677513
GOA,2019,30420,2,6,77856,260,0
GOA,2019,30420,2,7,128395,292.54285603021924,6.546679516580707
GOA,2019,30420,2,8,354702.3333333333,315.24254609733794,4.994113674184405
GOA,2019,30420,2,9,1331242.0583333333,337.111525366408,19.479030474381968
GOA,2019,30420,2,10,2237077.388945578,352.11768759275924,21.325282055060264
GOA,2019,30420,2,11,319160.125,370,0
GOA,2019,30420,2,12,770059.3333333333,360.00000000000006,NA
GOA,2019,30420,2,13,730377.6704545454,375.6302042366469,4.960125262542897
GOA,2019,30420,2,14,319160.125,370,0
GOA,2019,30420,2,15,1047185.6215213358,392.3325428232808,4.229027336208364
GOA,2019,30420,2,16,1238105.8965796109,385.7059133558249,23.869285296315134
GOA,2019,30420,2,17,1874819.247077922,388.0451191516344,12.61229915284336
GOA,2019,30420,2,18,3005697.03743775,389.3072707145254,23.230636009316747
GOA,2019,30420,2,19,2566306.5981056537,396.3322817314324,12.500605779155421
GOA,2019,30420,2,20,1660757.416137434,392.8519301323873,18.110517558916214
GOA,2019,30420,2,21,5930526.15929484,401.00729568700814,12.555938874855835
GOA,2019,30420,2,22,1415814.563265306,404.82431095957435,4.996912382766675
GOA,2019,30420,2,23,3246262.9001857163,403.2230485080687,18.928164860042774
GOA,2019,30420,2,24,2887920.8253821367,412.4676253117271,11.431273411550846
GOA,2019,30420,2,25,2930509.429092712,404.4093300366316,17.96484775265198
GOA,2019,30420,2,26,1981496.5687740832,406.64636416824766,16.817573743129934
GOA,2019,30420,2,27,231586.70175438595,428.72836530776766,16.521206111084297
GOA,2019,30420,2,28,522568.85413533833,413.4646605320676,4.758438054468991
GOA,2019,30420,2,29,912403.3714285714,417.54174328534765,13.014392293855286
GOA,2019,30420,2,30,559702.890688259,423.5304115296451,4.77915366229414
GOA,2019,30420,2,31,860949.719546118,424.915421690883,19.002880743433
GOA,2019,30420,2,32,1113087.7689167974,418.89402239253366,17.09570990485751
GOA,2019,30420,2,33,2028495.275656674,408.5563883361051,19.51270332186983
GOA,2019,30420,2,34,1818984.538230191,419.50390721859617,8.360229329158463
GOA,2019,30420,2,35,1537530.7260624086,414.9801422996587,12.174169950387496
GOA,2019,30420,2,36,441858.6844583987,413.41592872085494,14.916122759705866
GOA,2019,30420,2,37,522568.85413533833,413.4646605320676,4.758438054468991
GOA,2019,30420,2,38,1750806.8440777268,401.501027194281,12.076510093446522
GOA,2019,30420,2,39,1079996.198066595,415.20089678670314,15.583814383220268
GOA,2019,30420,2,40,1956001.869205982,423.6440378214238,18.94361857628365
GOA,2019,30420,2,41,1720690.252736737,406.3130772839359,16.596680057382667
GOA,2019,30420,2,42,616689.1889338731,434.7840138955949,12.68344601306416
GOA,2019,30420,2,43,883717.3689167975,413.41592872085494,14.916122759705866
GOA,2019,30420,2,44,1268809.987755102,408.07488486873893,3.9427253320544025
GOA,2019,30420,2,45,362104.7368421052,420,0
GOA,2019,30420,2,46,181052.3684210526,420,0
GOA,2019,30420,2,47,539114.6395604395,417.33046885936034,9.637095179003545
GOA,2019,30420,2,48,181052.3684210526,420,0
GOA,2019,30420,2,49,411217.54545454547,380,0
GOA,2019,30420,2,51,802925.0909090909,389.99999999999994,7.550629269939394e-6
GOA,2019,30420,2,52,543157.1052631579,420,0
GOA,2019,30420,2,54,244260.53061224488,400,0
GOA,2019,30420,2,56,181052.3684210526,420,0
GOA,2019,30420,2,57,522568.85413533833,413.4646605320676,4.758438054468991
GOA,2019,30420,2,-9,136713,312.41118255030614,97.14927480379887
GOA,2019,30420,3,-9,40271,140,0
