"CRUISE","YEAR","HAULJOIN","CRUISEJOIN","SPECIES_CODE","FREQUENCY","LENGTH","SEX","REGION","PERFORMANCE","STRATUM"
201901,2019,-18833,-730,30420,4,330,2,"GOA",0,122
201901,2019,-18833,-730,30420,3,340,1,"GOA",0,122
201901,2019,-18833,-730,30420,3,340,2,"GOA",0,122
201901,2019,-18833,-730,30420,2,350,1,"GOA",0,122
201901,2019,-18833,-730,30420,2,350,2,"GOA",0,122
201901,2019,-18833,-730,30420,3,360,1,"GOA",0,122
201901,2019,-18833,-730,30420,2,360,2,"GOA",0,122
201901,2019,-18833,-730,30420,2,370,1,"GOA",0,122
201901,2019,-18833,-730,30420,7,370,2,"GOA",0,122
201901,2019,-18833,-730,30420,5,380,1,"GOA",0,122
201901,2019,-18833,-730,30420,3,380,2,"GOA",0,122
201901,2019,-18833,-730,30420,14,390,1,"GOA",0,122
201901,2019,-18833,-730,30420,11,390,2,"GOA",0,122
201901,2019,-18833,-730,30420,17,400,1,"GOA",0,122
201901,2019,-18833,-730,30420,10,400,2,"GOA",0,122
201901,2019,-18833,-730,30420,10,410,1,"GOA",0,122
201901,2019,-18833,-730,30420,16,410,2,"GOA",0,122
201901,2019,-18833,-730,30420,3,420,1,"GOA",0,122
201901,2019,-18833,-730,30420,18,420,2,"GOA",0,122
201901,2019,-18833,-730,30420,2,430,1,"GOA",0,122
201901,2019,-18833,-730,30420,12,430,2,"GOA",0,122
201901,2019,-18833,-730,30420,3,440,2,"GOA",0,122
201901,2019,-18833,-730,30420,3,450,2,"GOA",0,122
201901,2019,-18836,-730,30420,1,340,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,1,280,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,2,330,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,1,330,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,1,350,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,4,360,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,4,370,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,3,370,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,23,390,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,6,380,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,11,380,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,6,390,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,12,400,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,31,400,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,3,410,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,23,410,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,2,420,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,3,420,2,"GOA",1.1,21
201901,2019,-18836,-730,30420,2,430,1,"GOA",1.1,21
201901,2019,-18836,-730,30420,3,430,2,"GOA",1.1,21
201901,2019,-18837,-730,30420,1,400,2,"GOA",1.1,120
201901,2019,-18838,-730,30420,1,440,2,"GOA",5.41,120
201901,2019,-19144,-730,30420,1,280,1,"GOA",0,120
201901,2019,-19144,-730,30420,1,440,1,"GOA",0,120
201901,2019,-19148,-730,30420,1,380,2,"GOA",0,122
202101,2021,-20289,-742,30420,3,390,1,"GOA",0,111
202101,2021,-20289,-742,30420,1,380,1,"GOA",0,111
202101,2021,-20289,-742,30420,1,380,2,"GOA",0,111
202101,2021,-20289,-742,30420,8,400,1,"GOA",0,111
202101,2021,-20289,-742,30420,1,400,2,"GOA",0,111
202101,2021,-20289,-742,30420,8,410,1,"GOA",0,111
202101,2021,-20289,-742,30420,1,410,2,"GOA",0,111
202101,2021,-20289,-742,30420,13,420,1,"GOA",0,111
202101,2021,-20289,-742,30420,2,420,2,"GOA",0,111
202101,2021,-20289,-742,30420,11,430,1,"GOA",0,111
202101,2021,-20289,-742,30420,3,430,2,"GOA",0,111
202101,2021,-20289,-742,30420,3,440,1,"GOA",0,111
202101,2021,-20289,-742,30420,3,440,2,"GOA",0,111
202101,2021,-20289,-742,30420,1,450,1,"GOA",0,111
202101,2021,-20289,-742,30420,4,450,2,"GOA",0,111
202101,2021,-20289,-742,30420,1,460,1,"GOA",0,111
202101,2021,-20289,-742,30420,1,460,2,"GOA",0,111
202101,2021,-20292,-742,30420,3,340,1,"GOA",0,11
202101,2021,-20292,-742,30420,1,310,1,"GOA",0,11
202101,2021,-20292,-742,30420,1,320,2,"GOA",0,11
202101,2021,-20292,-742,30420,2,330,2,"GOA",0,11
202101,2021,-20292,-742,30420,1,340,2,"GOA",0,11
202101,2021,-20292,-742,30420,2,350,1,"GOA",0,11
202101,2021,-20292,-742,30420,1,360,1,"GOA",0,11
202101,2021,-20292,-742,30420,2,360,2,"GOA",0,11
202101,2021,-20292,-742,30420,2,370,1,"GOA",0,11
202101,2021,-20292,-742,30420,2,370,2,"GOA",0,11
202101,2021,-20292,-742,30420,1,380,1,"GOA",0,11
202101,2021,-20292,-742,30420,2,380,2,"GOA",0,11
202101,2021,-20292,-742,30420,5,390,1,"GOA",0,11
202101,2021,-20292,-742,30420,6,390,2,"GOA",0,11
202101,2021,-20292,-742,30420,2,400,1,"GOA",0,11
202101,2021,-20292,-742,30420,4,400,2,"GOA",0,11
202101,2021,-20292,-742,30420,11,410,1,"GOA",0,11
202101,2021,-20292,-742,30420,6,410,2,"GOA",0,11
202101,2021,-20292,-742,30420,10,420,1,"GOA",0,11
202101,2021,-20292,-742,30420,9,420,2,"GOA",0,11
202101,2021,-20292,-742,30420,15,430,1,"GOA",0,11
202101,2021,-20292,-742,30420,16,430,2,"GOA",0,11
202101,2021,-20292,-742,30420,9,440,1,"GOA",0,11
202101,2021,-20292,-742,30420,18,440,2,"GOA",0,11
202101,2021,-20292,-742,30420,3,450,1,"GOA",0,11
202101,2021,-20292,-742,30420,20,450,2,"GOA",0,11
202101,2021,-20292,-742,30420,1,460,1,"GOA",0,11
202101,2021,-20292,-742,30420,11,460,2,"GOA",0,11
202101,2021,-20292,-742,30420,4,470,2,"GOA",0,11
202101,2021,-20307,-742,30420,1,380,2,"GOA",0,11
202101,2021,-20307,-742,30420,1,290,2,"GOA",0,11
202101,2021,-20307,-742,30420,1,360,2,"GOA",0,11
202101,2021,-20307,-742,30420,4,380,1,"GOA",0,11
202101,2021,-20307,-742,30420,2,390,1,"GOA",0,11
202101,2021,-20307,-742,30420,1,390,2,"GOA",0,11
202101,2021,-20307,-742,30420,10,400,1,"GOA",0,11
202101,2021,-20307,-742,30420,5,400,2,"GOA",0,11
202101,2021,-20307,-742,30420,17,410,1,"GOA",0,11
202101,2021,-20307,-742,30420,12,410,2,"GOA",0,11
202101,2021,-20307,-742,30420,24,420,1,"GOA",0,11
202101,2021,-20307,-742,30420,12,420,2,"GOA",0,11
202101,2021,-20307,-742,30420,26,430,1,"GOA",0,11
202101,2021,-20307,-742,30420,9,430,2,"GOA",0,11
202101,2021,-20307,-742,30420,6,440,1,"GOA",0,11
202101,2021,-20307,-742,30420,11,440,2,"GOA",0,11
202101,2021,-20307,-742,30420,3,450,2,"GOA",0,11
202101,2021,-20307,-742,30420,1,460,1,"GOA",0,11
202101,2021,-20316,-742,30420,1,390,2,"GOA",5.8,10
202101,2021,-20316,-742,30420,1,400,1,"GOA",5.8,10
202101,2021,-20316,-742,30420,1,400,2,"GOA",5.8,10
202101,2021,-20317,-742,30420,1,290,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,280,2,"GOA",0,111
202101,2021,-20317,-742,30420,2,300,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,320,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,330,1,"GOA",0,111
202101,2021,-20317,-742,30420,1,330,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,340,1,"GOA",0,111
202101,2021,-20317,-742,30420,2,340,2,"GOA",0,111
202101,2021,-20317,-742,30420,4,350,1,"GOA",0,111
202101,2021,-20317,-742,30420,2,350,2,"GOA",0,111
202101,2021,-20317,-742,30420,4,360,1,"GOA",0,111
202101,2021,-20317,-742,30420,5,360,2,"GOA",0,111
202101,2021,-20317,-742,30420,8,370,1,"GOA",0,111
202101,2021,-20317,-742,30420,3,370,2,"GOA",0,111
202101,2021,-20317,-742,30420,9,380,1,"GOA",0,111
202101,2021,-20317,-742,30420,6,380,2,"GOA",0,111
202101,2021,-20317,-742,30420,11,400,2,"GOA",0,111
202101,2021,-20317,-742,30420,26,390,1,"GOA",0,111
202101,2021,-20317,-742,30420,7,390,2,"GOA",0,111
202101,2021,-20317,-742,30420,13,400,1,"GOA",0,111
202101,2021,-20317,-742,30420,28,410,1,"GOA",0,111
202101,2021,-20317,-742,30420,6,410,2,"GOA",0,111
202101,2021,-20317,-742,30420,29,420,1,"GOA",0,111
202101,2021,-20317,-742,30420,20,420,2,"GOA",0,111
202101,2021,-20317,-742,30420,3,430,1,"GOA",0,111
202101,2021,-20317,-742,30420,5,430,2,"GOA",0,111
202101,2021,-20317,-742,30420,5,440,1,"GOA",0,111
202101,2021,-20317,-742,30420,1,440,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,450,1,"GOA",0,111
202101,2021,-20317,-742,30420,1,450,2,"GOA",0,111
202101,2021,-20317,-742,30420,1,460,1,"GOA",0,111
202101,2021,-20321,-742,30420,1,400,1,"GOA",0,111
202101,2021,-20321,-742,30420,1,380,1,"GOA",0,111
202101,2021,-20321,-742,30420,1,380,2,"GOA",0,111
202101,2021,-20321,-742,30420,1,390,1,"GOA",0,111
202101,2021,-20321,-742,30420,3,400,2,"GOA",0,111
202101,2021,-20321,-742,30420,2,420,2,"GOA",0,111
202101,2021,-20321,-742,30420,1,430,2,"GOA",0,111
202101,2021,-20321,-742,30420,3,440,2,"GOA",0,111
202101,2021,-20321,-742,30420,1,450,2,"GOA",0,111
202101,2021,-20321,-742,30420,1,460,2,"GOA",0,111
202101,2021,-20323,-742,30420,1,340,1,"GOA",0,122
202101,2021,-20323,-742,30420,1,360,2,"GOA",0,122
202101,2021,-20323,-742,30420,1,380,2,"GOA",0,122
201901,2019,-19167,-730,30420,1,360,1,"GOA",0,122
201901,2019,-19167,-730,30420,1,330,2,"GOA",0,122
201901,2019,-19167,-730,30420,2,350,1,"GOA",0,122
201901,2019,-19167,-730,30420,3,360,2,"GOA",0,122
201901,2019,-19167,-730,30420,7,370,1,"GOA",0,122
201901,2019,-19167,-730,30420,7,370,2,"GOA",0,122
201901,2019,-19167,-730,30420,6,380,1,"GOA",0,122
201901,2019,-19167,-730,30420,14,380,2,"GOA",0,122
201901,2019,-19167,-730,30420,14,390,1,"GOA",0,122
201901,2019,-19167,-730,30420,23,390,2,"GOA",0,122
201901,2019,-19167,-730,30420,11,400,1,"GOA",0,122
201901,2019,-19167,-730,30420,34,400,2,"GOA",0,122
201901,2019,-19167,-730,30420,7,410,1,"GOA",0,122
201901,2019,-19167,-730,30420,20,410,2,"GOA",0,122
201901,2019,-19167,-730,30420,2,420,1,"GOA",0,122
201901,2019,-19167,-730,30420,4,420,2,"GOA",0,122
201901,2019,-19167,-730,30420,3,430,2,"GOA",0,122
201901,2019,-19167,-730,30420,2,440,2,"GOA",0,122
201901,2019,-19180,-730,30420,6,410,2,"GOA",0,122
201901,2019,-19180,-730,30420,2,380,2,"GOA",0,122
201901,2019,-19180,-730,30420,4,390,2,"GOA",0,122
201901,2019,-19180,-730,30420,2,400,1,"GOA",0,122
201901,2019,-19180,-730,30420,2,400,2,"GOA",0,122
201901,2019,-19180,-730,30420,1,410,1,"GOA",0,122
201901,2019,-19180,-730,30420,2,420,1,"GOA",0,122
201901,2019,-19180,-730,30420,5,420,2,"GOA",0,122
201901,2019,-19183,-730,30420,1,400,1,"GOA",0,121
201901,2019,-19183,-730,30420,1,380,2,"GOA",0,121
201901,2019,-19183,-730,30420,1,390,1,"GOA",0,121
201901,2019,-19183,-730,30420,5,390,2,"GOA",0,121
201901,2019,-19183,-730,30420,5,400,2,"GOA",0,121
201901,2019,-19183,-730,30420,4,410,2,"GOA",0,121
201901,2019,-19183,-730,30420,1,420,1,"GOA",0,121
201901,2019,-19183,-730,30420,3,420,2,"GOA",0,121
201901,2019,-19183,-730,30420,5,430,2,"GOA",0,121
202101,2021,-20330,-742,30420,1,330,1,"GOA",0,111
202101,2021,-20330,-742,30420,2,310,2,"GOA",0,111
202101,2021,-20330,-742,30420,2,320,1,"GOA",0,111
202101,2021,-20330,-742,30420,1,320,2,"GOA",0,111
202101,2021,-20330,-742,30420,3,330,2,"GOA",0,111
202101,2021,-20330,-742,30420,1,340,1,"GOA",0,111
202101,2021,-20330,-742,30420,1,340,2,"GOA",0,111
202101,2021,-20330,-742,30420,3,350,1,"GOA",0,111
202101,2021,-20330,-742,30420,1,350,2,"GOA",0,111
202101,2021,-20330,-742,30420,4,360,1,"GOA",0,111
202101,2021,-20330,-742,30420,1,360,2,"GOA",0,111
202101,2021,-20330,-742,30420,2,370,1,"GOA",0,111
202101,2021,-20330,-742,30420,2,370,2,"GOA",0,111
202101,2021,-20330,-742,30420,4,380,1,"GOA",0,111
202101,2021,-20330,-742,30420,1,380,2,"GOA",0,111
202101,2021,-20330,-742,30420,2,390,2,"GOA",0,111
202101,2021,-20330,-742,30420,6,400,1,"GOA",0,111
202101,2021,-20330,-742,30420,3,400,2,"GOA",0,111
202101,2021,-20330,-742,30420,5,410,2,"GOA",0,111
202101,2021,-20330,-742,30420,3,420,1,"GOA",0,111
202101,2021,-20330,-742,30420,8,420,2,"GOA",0,111
202101,2021,-20330,-742,30420,6,430,2,"GOA",0,111
202101,2021,-20330,-742,30420,3,440,2,"GOA",0,111
202101,2021,-20330,-742,30420,2,450,2,"GOA",0,111
202101,2021,-20330,-742,30420,1,460,2,"GOA",0,111
202101,2021,-20337,-742,30420,1,370,2,"GOA",0,120
202101,2021,-20344,-742,30420,1,320,1,"GOA",0,20
202101,2021,-20344,-742,30420,1,390,1,"GOA",0,20
202101,2021,-20350,-742,30420,1,430,1,"GOA",0,20
202101,2021,-20363,-742,30420,2,220,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,190,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,210,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,220,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,240,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,240,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,250,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,250,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,260,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,260,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,270,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,270,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,280,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,280,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,290,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,290,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,5,300,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,310,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,310,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,320,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,320,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,330,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,330,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,340,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,9,360,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,340,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,350,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,350,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,360,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,8,370,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,7,370,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,10,380,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,380,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,8,390,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,390,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,400,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,9,400,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,410,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,410,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,2,420,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,420,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,1,430,1,"GOA",1.1,10
202101,2021,-20363,-742,30420,6,430,2,"GOA",1.1,10
202101,2021,-20363,-742,30420,3,440,2,"GOA",1.1,10
202101,2021,-20364,-742,30420,1,370,1,"GOA",0,210
202101,2021,-20364,-742,30420,1,400,1,"GOA",0,210
202101,2021,-20364,-742,30420,1,440,2,"GOA",0,210
202101,2021,-20378,-742,30420,1,400,2,"GOA",0,121
202101,2021,-20379,-742,30420,1,390,2,"GOA",6,21
202101,2021,-20380,-742,30420,1,400,2,"GOA",0,122
202101,2021,-20382,-742,30420,5,410,2,"GOA",0,122
202101,2021,-20382,-742,30420,1,330,1,"GOA",0,122
202101,2021,-20382,-742,30420,1,370,2,"GOA",0,122
202101,2021,-20382,-742,30420,1,380,1,"GOA",0,122
202101,2021,-20382,-742,30420,10,390,1,"GOA",0,122
202101,2021,-20382,-742,30420,21,400,1,"GOA",0,122
202101,2021,-20382,-742,30420,2,400,2,"GOA",0,122
202101,2021,-20382,-742,30420,24,410,1,"GOA",0,122
202101,2021,-20382,-742,30420,15,420,1,"GOA",0,122
202101,2021,-20382,-742,30420,12,420,2,"GOA",0,122
202101,2021,-20382,-742,30420,7,430,1,"GOA",0,122
202101,2021,-20382,-742,30420,3,430,2,"GOA",0,122
202101,2021,-20382,-742,30420,1,440,1,"GOA",0,122
202101,2021,-20382,-742,30420,8,440,2,"GOA",0,122
202101,2021,-20382,-742,30420,1,450,2,"GOA",0,122
202101,2021,-20387,-742,30420,1,450,1,"GOA",0,22
202101,2021,-20403,-742,30420,1,340,2,"GOA",0,134
202101,2021,-20410,-742,30420,1,390,1,"GOA",0,122
201901,2019,-19651,-730,30420,2,400,1,"GOA",0,31
201901,2019,-19651,-730,30420,1,340,2,"GOA",0,31
201901,2019,-19651,-730,30420,1,360,2,"GOA",0,31
201901,2019,-19651,-730,30420,2,380,1,"GOA",0,31
201901,2019,-19651,-730,30420,5,400,2,"GOA",0,31
201901,2019,-19651,-730,30420,6,410,1,"GOA",0,31
201901,2019,-19651,-730,30420,1,410,2,"GOA",0,31
201901,2019,-19651,-730,30420,4,420,1,"GOA",0,31
201901,2019,-19651,-730,30420,2,420,2,"GOA",0,31
201901,2019,-19651,-730,30420,1,430,1,"GOA",0,31
201901,2019,-19651,-730,30420,2,430,2,"GOA",0,31
201901,2019,-19651,-730,30420,3,440,1,"GOA",0,31
201901,2019,-19651,-730,30420,1,440,2,"GOA",0,31
201901,2019,-19651,-730,30420,1,450,1,"GOA",0,31
201901,2019,-19651,-730,30420,1,470,1,"GOA",0,31
201901,2019,-19654,-730,30420,1,440,2,"GOA",0,134
201901,2019,-19656,-730,30420,1,430,1,"GOA",0,130
201901,2019,-19656,-730,30420,1,440,2,"GOA",0,130
201901,2019,-19661,-730,30420,1,370,2,"GOA",0,134
201901,2019,-19661,-730,30420,1,380,2,"GOA",0,134
201901,2019,-19663,-730,30420,1,410,2,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,350,2,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,370,2,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,400,2,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,410,1,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,420,1,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,420,2,"GOA",5.2,134
201901,2019,-19663,-730,30420,1,450,2,"GOA",5.2,134
201901,2019,-19664,-730,30420,2,360,1,"GOA",0,134
201901,2019,-19664,-730,30420,2,320,2,"GOA",0,134
201901,2019,-19664,-730,30420,1,330,2,"GOA",0,134
201901,2019,-19664,-730,30420,1,350,1,"GOA",0,134
201901,2019,-19664,-730,30420,3,370,1,"GOA",0,134
201901,2019,-19664,-730,30420,1,370,2,"GOA",0,134
201901,2019,-19664,-730,30420,7,380,1,"GOA",0,134
201901,2019,-19664,-730,30420,1,380,2,"GOA",0,134
201901,2019,-19664,-730,30420,3,390,1,"GOA",0,134
201901,2019,-19664,-730,30420,5,390,2,"GOA",0,134
201901,2019,-19664,-730,30420,1,400,1,"GOA",0,134
201901,2019,-19664,-730,30420,4,400,2,"GOA",0,134
201901,2019,-19664,-730,30420,3,410,1,"GOA",0,134
201901,2019,-19664,-730,30420,8,410,2,"GOA",0,134
201901,2019,-19664,-730,30420,3,420,2,"GOA",0,134
201901,2019,-19664,-730,30420,5,430,2,"GOA",0,134
201901,2019,-19664,-730,30420,2,440,2,"GOA",0,134
201901,2019,-19664,-730,30420,1,460,2,"GOA",0,134
201901,2019,-19667,-730,30420,1,400,2,"GOA",0,130
201901,2019,-19667,-730,30420,1,420,1,"GOA",0,130
201901,2019,-19674,-730,30420,1,410,2,"GOA",5.8,130
201901,2019,-19674,-730,30420,3,390,2,"GOA",5.8,130
201901,2019,-19674,-730,30420,1,400,1,"GOA",5.8,130
201901,2019,-19674,-730,30420,1,400,2,"GOA",5.8,130
201901,2019,-19674,-730,30420,1,440,2,"GOA",5.8,130
202101,2021,-20865,-742,30420,1,460,2,"GOA",0,132
202101,2021,-20883,-742,30420,1,440,2,"GOA",0,131
202101,2021,-20887,-742,30420,4,410,2,"GOA",0,31
202101,2021,-20887,-742,30420,1,370,2,"GOA",0,31
202101,2021,-20887,-742,30420,5,380,1,"GOA",0,31
202101,2021,-20887,-742,30420,1,380,2,"GOA",0,31
202101,2021,-20887,-742,30420,14,390,1,"GOA",0,31
202101,2021,-20887,-742,30420,1,390,2,"GOA",0,31
202101,2021,-20887,-742,30420,26,400,1,"GOA",0,31
202101,2021,-20887,-742,30420,1,400,2,"GOA",0,31
202101,2021,-20887,-742,30420,27,410,1,"GOA",0,31
202101,2021,-20887,-742,30420,30,420,1,"GOA",0,31
202101,2021,-20887,-742,30420,5,420,2,"GOA",0,31
202101,2021,-20887,-742,30420,23,430,1,"GOA",0,31
202101,2021,-20887,-742,30420,3,430,2,"GOA",0,31
202101,2021,-20887,-742,30420,9,440,1,"GOA",0,31
202101,2021,-20887,-742,30420,2,440,2,"GOA",0,31
202101,2021,-20887,-742,30420,2,450,1,"GOA",0,31
202101,2021,-20887,-742,30420,2,450,2,"GOA",0,31
202101,2021,-20887,-742,30420,2,460,1,"GOA",0,31
202101,2021,-20888,-742,30420,1,400,2,"GOA",0,132
202101,2021,-20888,-742,30420,1,420,1,"GOA",0,132
201901,2019,-19703,-730,30420,2,420,2,"GOA",1.11,133
201901,2019,-19703,-730,30420,1,380,2,"GOA",1.11,133
201901,2019,-19703,-730,30420,1,410,2,"GOA",1.11,133
201901,2019,-19721,-730,30420,1,400,1,"GOA",1.12,132
201901,2019,-19722,-730,30420,2,420,2,"GOA",0,131
201901,2019,-19722,-730,30420,1,460,2,"GOA",0,131
201901,2019,-19724,-730,30420,1,400,1,"GOA",0,131
201901,2019,-19724,-730,30420,2,410,1,"GOA",0,131
201901,2019,-19724,-730,30420,2,410,2,"GOA",0,131
201901,2019,-19724,-730,30420,2,430,2,"GOA",0,131
201901,2019,-18843,-731,30420,1,380,2,"GOA",0,111
201901,2019,-18843,-731,30420,1,290,2,"GOA",0,111
201901,2019,-18843,-731,30420,1,310,2,"GOA",0,111
201901,2019,-18843,-731,30420,1,340,1,"GOA",0,111
201901,2019,-18843,-731,30420,1,360,1,"GOA",0,111
201901,2019,-18843,-731,30420,1,390,1,"GOA",0,111
201901,2019,-18843,-731,30420,1,440,2,"GOA",0,111
201901,2019,-18845,-731,30420,1,340,2,"GOA",1.1,210
201901,2019,-18848,-731,30420,4,340,2,"GOA",0,111
201901,2019,-18848,-731,30420,1,310,1,"GOA",0,111
201901,2019,-18848,-731,30420,1,330,1,"GOA",0,111
201901,2019,-18848,-731,30420,2,330,2,"GOA",0,111
201901,2019,-18848,-731,30420,1,350,2,"GOA",0,111
201901,2019,-18848,-731,30420,4,360,1,"GOA",0,111
201901,2019,-18848,-731,30420,2,360,2,"GOA",0,111
201901,2019,-18848,-731,30420,6,370,1,"GOA",0,111
201901,2019,-18848,-731,30420,2,370,2,"GOA",0,111
201901,2019,-18848,-731,30420,5,380,1,"GOA",0,111
201901,2019,-18848,-731,30420,5,380,2,"GOA",0,111
201901,2019,-18848,-731,30420,6,390,1,"GOA",0,111
201901,2019,-18848,-731,30420,7,390,2,"GOA",0,111
201901,2019,-18848,-731,30420,7,400,1,"GOA",0,111
201901,2019,-18848,-731,30420,11,400,2,"GOA",0,111
201901,2019,-18848,-731,30420,10,410,1,"GOA",0,111
201901,2019,-18848,-731,30420,14,410,2,"GOA",0,111
201901,2019,-18848,-731,30420,1,420,1,"GOA",0,111
201901,2019,-18848,-731,30420,4,420,2,"GOA",0,111
201901,2019,-18848,-731,30420,1,430,1,"GOA",0,111
201901,2019,-18848,-731,30420,5,430,2,"GOA",0,111
201901,2019,-18848,-731,30420,4,440,2,"GOA",0,111
201901,2019,-18848,-731,30420,1,450,2,"GOA",0,111
202101,2021,-20890,-742,30420,1,400,1,"GOA",0,132
202101,2021,-20890,-742,30420,1,430,2,"GOA",0,132
202101,2021,-20897,-742,30420,2,400,2,"GOA",0,131
202101,2021,-20898,-742,30420,1,430,2,"GOA",0,131
202101,2021,-20898,-742,30420,1,390,2,"GOA",0,131
202101,2021,-20898,-742,30420,2,400,2,"GOA",0,131
202101,2021,-20898,-742,30420,2,410,2,"GOA",0,131
202101,2021,-20898,-742,30420,2,420,2,"GOA",0,131
202101,2021,-20911,-742,30420,1,410,1,"GOA",0,131
202101,2021,-20911,-742,30420,1,430,2,"GOA",0,131
202101,2021,-20912,-742,30420,2,410,2,"GOA",0,131
202101,2021,-20919,-742,30420,1,420,2,"GOA",0,133
201901,2019,-18853,-731,30420,1,420,1,"GOA",0,111
201901,2019,-18853,-731,30420,1,380,2,"GOA",0,111
201901,2019,-18853,-731,30420,1,400,2,"GOA",0,111
201901,2019,-18853,-731,30420,1,410,2,"GOA",0,111
201901,2019,-18853,-731,30420,1,420,2,"GOA",0,111
201901,2019,-18871,-731,30420,4,320,2,"GOA",0,111
201901,2019,-18871,-731,30420,1,260,2,"GOA",0,111
201901,2019,-18871,-731,30420,1,300,1,"GOA",0,111
201901,2019,-18871,-731,30420,1,310,1,"GOA",0,111
201901,2019,-18871,-731,30420,2,340,2,"GOA",0,111
201901,2019,-18871,-731,30420,4,350,2,"GOA",0,111
201901,2019,-18871,-731,30420,2,360,1,"GOA",0,111
201901,2019,-18871,-731,30420,6,360,2,"GOA",0,111
201901,2019,-18871,-731,30420,9,370,2,"GOA",0,111
201901,2019,-18871,-731,30420,2,380,1,"GOA",0,111
201901,2019,-18871,-731,30420,13,380,2,"GOA",0,111
201901,2019,-18871,-731,30420,5,390,1,"GOA",0,111
201901,2019,-18871,-731,30420,18,390,2,"GOA",0,111
201901,2019,-18871,-731,30420,3,400,1,"GOA",0,111
201901,2019,-18871,-731,30420,21,400,2,"GOA",0,111
201901,2019,-18871,-731,30420,3,410,1,"GOA",0,111
201901,2019,-18871,-731,30420,27,410,2,"GOA",0,111
201901,2019,-18871,-731,30420,20,420,2,"GOA",0,111
201901,2019,-18871,-731,30420,12,430,2,"GOA",0,111
