"","YEAR","FMP_AREA","SPECIES","LENGTH","WEIGHT","AGE","PERFORMANCE"
"36064",2016,"GOA",303,38,NA,41,1
"36065",2016,"GOA",303,41,0.88,NA,1
"36066",2016,"GOA",303,41,NA,32,1
"36067",2016,"GOA",303,42,0.82,NA,1
"36068",2016,"GOA",303,42,NA,NA,1
"36069",2016,"GOA",303,41,0.76,NA,1
"36070",2016,"GOA",303,41,0.91,NA,1
"36071",2016,"GOA",303,41,NA,24,1
"36072",2016,"GOA",303,41,NA,NA,1
"36073",2016,"GOA",303,43,1.05,NA,1
"36074",2016,"GOA",303,43,1.14,NA,1
"36075",2016,"GOA",303,43,NA,25,1
"36076",2016,"GOA",303,43,NA,43,1
"36077",2016,"GOA",303,34,NA,NA,1
"36078",2016,"GOA",303,41,1.1,NA,1
"36079",2016,"GOA",303,41,NA,15,1
"36080",2016,"GOA",303,44,1.1,NA,1
"36081",2016,"GOA",303,44,NA,NA,1
"36082",2016,"GOA",303,45,1.5,NA,1
"36083",2016,"GOA",303,45,NA,23,1
"36084",2016,"GOA",303,42,1.1,NA,1
"36085",2016,"GOA",303,42,NA,NA,1
"36086",2016,"GOA",303,40,1.1,NA,1
"36087",2016,"GOA",303,40,NA,NA,1
"36088",2016,"GOA",303,45,1.3,NA,1
"36089",2016,"GOA",303,45,NA,45,1
"36090",2016,"GOA",303,39,0.9,NA,1
"36091",2016,"GOA",303,39,NA,18,1
"36092",2016,"GOA",303,41,1,NA,1
"36093",2016,"GOA",303,41,NA,21,1
"36094",2016,"GOA",303,42,0.96,NA,1
"36095",2016,"GOA",303,42,NA,17,1
"36096",2016,"GOA",303,39,0.72,NA,1
"36097",2016,"GOA",303,39,NA,45,1
"36098",2016,"GOA",303,37,0.75,NA,1
"36099",2016,"GOA",303,37,NA,15,1
"36100",2016,"GOA",303,38,0.84,NA,1
"36101",2016,"GOA",303,38,NA,NA,1
"36102",2016,"GOA",303,38,0.83,NA,1
"36103",2016,"GOA",303,38,NA,NA,1
"36104",2016,"GOA",303,40,0.95,NA,1
"36105",2016,"GOA",303,40,0.95,NA,1
"36106",2016,"GOA",303,40,NA,19,1
"36107",2016,"GOA",303,40,NA,NA,1
"36108",2016,"GOA",303,32,0.48,NA,1
"36109",2016,"GOA",303,40,0.83,NA,1
"36110",2016,"GOA",303,40,NA,NA,1
"36111",2016,"GOA",303,39,0.86,NA,1
"36112",2016,"GOA",303,39,NA,16,1
"36113",2016,"GOA",303,32,NA,NA,1
"36114",2016,"GOA",303,37,0.76,NA,1
"36115",2016,"GOA",303,37,NA,NA,1
"36116",2016,"GOA",303,38,0.85,NA,1
"36117",2016,"GOA",303,38,NA,27,1
"36118",2016,"GOA",303,39,0.86,NA,1
"36119",2016,"GOA",303,39,NA,NA,1
"36120",2016,"GOA",303,40,0.83,NA,1
"36121",2016,"GOA",303,40,NA,NA,1
"36122",2016,"GOA",303,33,0.54,NA,1
"36123",2016,"GOA",303,33,NA,NA,1
"36124",2016,"GOA",303,38,0.7,NA,1
"36125",2016,"GOA",303,38,NA,14,1
"36126",2016,"GOA",303,38,0.7,NA,9
"36127",2016,"GOA",303,38,NA,18,9
"36128",2016,"GOA",303,39,0.88,NA,9
"36129",2016,"GOA",303,39,NA,NA,9
"36130",2016,"GOA",303,40,0.82,NA,9
"36131",2016,"GOA",303,40,NA,19,9
"36132",2016,"GOA",303,38,0.74,NA,9
"36133",2016,"GOA",303,38,NA,NA,9
"36134",2016,"GOA",303,41,0.92,NA,9
"36135",2016,"GOA",303,41,NA,NA,9
"36136",2016,"GOA",303,40,0.8,NA,1
"36137",2016,"GOA",303,40,NA,NA,1
"36138",2016,"GOA",303,41,1,NA,1
"36139",2016,"GOA",303,41,NA,NA,1
"36140",2016,"GOA",303,36,0.64,NA,1
"36141",2016,"GOA",303,36,NA,NA,1
"36142",2016,"GOA",303,39,0.8,NA,1
"36143",2016,"GOA",303,39,NA,NA,1
"36144",2016,"GOA",303,41,0.9,NA,1
"36145",2016,"GOA",303,41,0.9,NA,1
"36146",2016,"GOA",303,41,NA,31,1
"36147",2016,"GOA",303,41,0.92,NA,1
"36148",2016,"GOA",303,41,NA,NA,1
"36149",2016,"GOA",303,38,0.8,NA,1
"36150",2016,"GOA",303,38,NA,NA,1
"36151",2016,"GOA",303,41,NA,34,1
"36152",2016,"GOA",303,42,0.88,NA,1
"36153",2016,"GOA",303,42,NA,NA,1
"36154",2016,"GOA",303,38,0.69,NA,1
"36155",2016,"GOA",303,38,NA,NA,1
"36156",2016,"GOA",303,41,0.85,NA,1
"36157",2016,"GOA",303,41,NA,31,1
"36158",2016,"GOA",303,42,0.93,NA,1
"36159",2016,"GOA",303,42,NA,NA,1
"36160",2016,"GOA",303,37,0.72,NA,1
"36161",2016,"GOA",303,37,NA,NA,1
"36162",2016,"GOA",303,39,0.82,NA,1
"36163",2016,"GOA",303,39,NA,17,1
"36164",2016,"GOA",303,42,0.92,NA,1
"36165",2016,"GOA",303,42,NA,NA,1
"36166",2016,"GOA",303,37,0.71,NA,1
"36167",2016,"GOA",303,37,NA,15,1
"36168",2016,"GOA",303,35,0.61,NA,1
"36169",2016,"GOA",303,35,NA,NA,1
"36170",2016,"GOA",303,42,0.98,NA,1
"36171",2016,"GOA",303,42,NA,NA,1
"36172",2016,"GOA",303,36,0.64,NA,1
"36173",2016,"GOA",303,36,NA,NA,1
"36174",2016,"GOA",303,34,0.48,NA,1
"36175",2016,"GOA",303,34,NA,NA,1
"36176",2016,"GOA",303,39,0.81,NA,1
"36177",2016,"GOA",303,39,NA,NA,1
"36178",2016,"GOA",303,38,0.79,NA,1
"36179",2016,"GOA",303,38,NA,19,1
"36180",2016,"GOA",303,39,0.71,NA,1
"36181",2016,"GOA",303,39,NA,32,1
"36182",2016,"GOA",303,42,0.96,NA,1
"36183",2016,"GOA",303,42,NA,NA,1
"36184",2016,"GOA",303,43,1.05,NA,1
"36185",2016,"GOA",303,43,NA,NA,1
"36186",2016,"GOA",303,39,0.85,NA,1
"36187",2016,"GOA",303,39,NA,NA,1
"36188",2016,"GOA",303,41,0.88,NA,1
"36189",2016,"GOA",303,41,0.99,NA,1
"36190",2016,"GOA",303,41,NA,30,1
"36191",2016,"GOA",303,41,NA,26,1
"36192",2016,"GOA",303,42,1.01,NA,1
"36193",2016,"GOA",303,42,NA,NA,1
"36194",2016,"GOA",303,34,0.55,NA,1
"36195",2016,"GOA",303,34,NA,NA,1
"36196",2016,"GOA",303,39,0.8,NA,1
"36197",2016,"GOA",303,39,NA,19,1
"36198",2016,"GOA",303,41,1.1,NA,4
"36199",2016,"GOA",303,41,1.1,NA,4
"36200",2016,"GOA",303,41,NA,NA,4
"36201",2016,"GOA",303,41,NA,NA,4
"36202",2016,"GOA",303,37,0.9,NA,4
"36203",2016,"GOA",303,37,NA,NA,4
"36204",2016,"GOA",303,41,1.05,NA,4
"36205",2016,"GOA",303,41,NA,NA,4
"36206",2016,"GOA",303,42,1.3,NA,4
"36207",2016,"GOA",303,42,NA,NA,4
"36208",2016,"GOA",303,42,1,NA,1
"36209",2016,"GOA",303,42,NA,27,1
"36210",2016,"GOA",303,34,0.49,NA,1
"36211",2016,"GOA",303,34,NA,NA,1
"36212",2016,"GOA",303,39,0.78,NA,1
"36213",2016,"GOA",303,39,NA,NA,1
"36214",2016,"GOA",303,43,0.99,NA,1
"36215",2016,"GOA",303,43,NA,NA,1
"36216",2016,"GOA",303,39,0.81,NA,1
"36217",2016,"GOA",303,39,NA,NA,1
"36218",2016,"GOA",303,37,0.71,NA,1
"36219",2016,"GOA",303,37,NA,NA,1
"36220",2016,"GOA",303,38,0.69,NA,1
"36221",2016,"GOA",303,38,NA,NA,1
"36222",2016,"GOA",303,39,0.81,NA,1
"36223",2016,"GOA",303,39,NA,NA,1
"36224",2016,"GOA",303,42,0.95,NA,1
"36225",2016,"GOA",303,42,NA,NA,1
"36226",2016,"GOA",303,39,0.77,NA,1
"36227",2016,"GOA",303,39,NA,NA,1
"36228",2016,"GOA",303,40,0.79,NA,1
"36229",2016,"GOA",303,40,NA,NA,1
"36230",2016,"GOA",303,41,0.86,NA,1
"36231",2016,"GOA",303,41,NA,NA,1
"36232",2016,"GOA",303,38,0.83,NA,1
"36233",2016,"GOA",303,38,NA,18,1
"36234",2016,"GOA",303,39,0.85,NA,1
"36235",2016,"GOA",303,39,NA,NA,1
"36236",2016,"GOA",303,38,0.68,NA,1
"36237",2016,"GOA",303,38,NA,NA,1
"36238",2016,"GOA",303,34,0.66,NA,1
"36239",2016,"GOA",303,34,NA,NA,1
"36240",2016,"GOA",303,40,0.84,NA,1
"36241",2016,"GOA",303,40,0.84,NA,1
"36242",2016,"GOA",303,40,NA,NA,1
"36243",2016,"GOA",303,40,NA,31,1
"36244",2016,"GOA",303,41,0.89,NA,1
"36245",2016,"GOA",303,41,NA,NA,1
"36246",2016,"GOA",303,37,0.65,NA,1
"36247",2016,"GOA",303,37,NA,NA,1
"36248",2016,"GOA",303,36,0.61,NA,1
"36249",2016,"GOA",303,36,NA,NA,1
"36250",2016,"GOA",303,38,0.78,NA,1
"36251",2016,"GOA",303,38,NA,18,1
"36252",2016,"GOA",303,39,0.89,NA,1
"36253",2016,"GOA",303,39,NA,22,1
"36254",2016,"GOA",303,40,0.82,NA,1
"36255",2016,"GOA",303,40,NA,NA,1
"36256",2016,"GOA",303,37,0.75,NA,1
"36257",2016,"GOA",303,37,NA,NA,1
"36258",2016,"GOA",303,39,0.8,NA,1
"36259",2016,"GOA",303,39,0.82,NA,1
"36260",2016,"GOA",303,39,NA,NA,1
"36261",2016,"GOA",303,41,0.9,NA,1
"36262",2016,"GOA",303,41,NA,NA,1
"36263",2016,"GOA",303,38,0.8,NA,1
"36264",2016,"GOA",303,38,NA,18,1
"36265",2016,"GOA",303,37,0.65,NA,1
"36266",2016,"GOA",303,37,NA,NA,1
"36267",2016,"GOA",303,39,0.9,NA,1
"36268",2016,"GOA",303,39,NA,18,1
"36269",2016,"GOA",303,39,0.72,NA,1
"36270",2016,"GOA",303,39,0.79,NA,1
"36271",2016,"GOA",303,39,NA,41,1
"36272",2016,"GOA",303,39,NA,NA,1
"36273",2016,"GOA",303,37,0.85,NA,1
"36274",2016,"GOA",303,37,NA,NA,1
"36275",2016,"GOA",303,42,0.91,NA,1
"36276",2016,"GOA",303,42,1,NA,1
"36277",2016,"GOA",303,42,NA,NA,1
"36278",2016,"GOA",303,42,NA,NA,1
"36279",2016,"GOA",303,40,0.81,NA,1
"36280",2016,"GOA",303,40,NA,NA,1
"36281",2016,"GOA",303,40,0.81,NA,1
"36282",2016,"GOA",303,40,NA,NA,1
"36283",2016,"GOA",303,40,0.89,NA,1
"36284",2016,"GOA",303,40,NA,NA,1
"36285",2016,"GOA",303,36,0.7,NA,1
"36286",2016,"GOA",303,36,NA,NA,1
"36287",2016,"GOA",303,41,1,NA,4
"36288",2016,"GOA",303,41,NA,24,4
"36289",2016,"GOA",303,35,0.6,NA,1
"36290",2016,"GOA",303,35,NA,NA,1
"36291",2016,"GOA",303,42,1.05,NA,1
"36292",2016,"GOA",303,42,1.15,NA,1
"36293",2016,"GOA",303,42,NA,NA,1
"36294",2016,"GOA",303,42,NA,NA,1
"36295",2016,"GOA",303,41,1.2,NA,1
"36296",2016,"GOA",303,41,NA,NA,1
"36297",2016,"GOA",303,44,1.2,NA,1
"36298",2016,"GOA",303,44,NA,16,1
"36299",2016,"GOA",303,40,0.9,NA,1
"36300",2016,"GOA",303,40,NA,NA,1
"36301",2016,"GOA",303,41,1,NA,1
"36302",2016,"GOA",303,41,1.15,NA,1
"36303",2016,"GOA",303,41,NA,NA,1
"36304",2016,"GOA",303,41,NA,NA,1
"36305",2016,"GOA",303,42,1.15,NA,1
"36306",2016,"GOA",303,42,NA,NA,1
"36307",2016,"GOA",303,43,1.2,NA,1
"36308",2016,"GOA",303,43,NA,22,1
"36309",2016,"GOA",303,40,0.9,NA,1
"36310",2016,"GOA",303,40,1,NA,1
"36311",2016,"GOA",303,43,1.1,NA,4
"36312",2016,"GOA",303,43,NA,21,4
"36313",2016,"GOA",303,42,1.2,NA,4
"36314",2016,"GOA",303,42,NA,NA,4
"36315",2016,"GOA",303,43,1.2,NA,4
"36316",2016,"GOA",303,43,NA,NA,4
"36317",2016,"GOA",303,46,1.4,NA,4
"36318",2016,"GOA",303,46,NA,NA,4
"36319",2016,"GOA",303,39,0.8,NA,3
"36320",2016,"GOA",303,39,NA,21,3
"36321",2016,"GOA",303,40,1.1,NA,3
"36322",2016,"GOA",303,40,NA,NA,3
"36323",2016,"GOA",303,44,1.2,NA,3
"36324",2016,"GOA",303,44,NA,NA,3
"36325",2016,"GOA",303,40,1.1,NA,3
"36326",2016,"GOA",303,40,NA,NA,3
"36327",2016,"GOA",303,42,1.2,NA,3
"36328",2016,"GOA",303,42,NA,20,3
"36329",2016,"GOA",303,37,0.8,NA,1
"36330",2016,"GOA",303,37,NA,NA,1
"36331",2016,"GOA",303,41,1,NA,1
"36332",2016,"GOA",303,41,NA,NA,1
"36333",2016,"GOA",303,33,0.55,NA,1
"36334",2016,"GOA",303,33,NA,NA,1
"36335",2016,"GOA",303,41,1.2,NA,3
"36336",2016,"GOA",303,41,NA,24,3
"36337",2016,"GOA",303,43,1.05,NA,3
"36338",2016,"GOA",303,43,NA,NA,3
"36339",2016,"GOA",303,38,0.9,NA,1
"36340",2016,"GOA",303,38,NA,21,1
"36341",2016,"GOA",303,43,1.2,NA,1
"36342",2016,"GOA",303,43,NA,NA,1
"36343",2016,"GOA",303,42,1,NA,3
"36344",2016,"GOA",303,42,NA,NA,3
"36345",2016,"GOA",303,42,1.2,NA,3
"36346",2016,"GOA",303,42,NA,NA,3
"36347",2016,"GOA",303,41,1,NA,1
"36348",2016,"GOA",303,41,NA,40,1
"36349",2016,"GOA",303,38,0.8,NA,1
"36350",2016,"GOA",303,38,NA,NA,1
"36351",2016,"GOA",303,44,1.1,NA,1
"36352",2016,"GOA",303,44,NA,33,1
"36353",2016,"GOA",303,41,1.05,NA,1
"36354",2016,"GOA",303,41,NA,19,1
"36355",2016,"GOA",303,39,0.9,NA,1
"36356",2016,"GOA",303,39,NA,20,1
"36357",2016,"GOA",303,33,0.5,NA,1
"36358",2016,"GOA",303,33,NA,9,1
"36359",2016,"GOA",303,39,0.6,NA,1
"36360",2016,"GOA",303,39,NA,21,1
"36361",2016,"GOA",303,41,0.75,NA,1
"36362",2016,"GOA",303,41,NA,NA,1
"36363",2016,"GOA",303,34,0.65,NA,1
"36364",2016,"GOA",303,34,NA,9,1
"36365",2016,"GOA",303,32,0.55,NA,1
"36366",2016,"GOA",303,32,NA,NA,1
"36367",2016,"GOA",303,42,1.07,NA,1
"36368",2016,"GOA",303,42,NA,NA,1
"36369",2016,"GOA",303,40,0.45,NA,9
"36370",2016,"GOA",303,40,0.9,NA,9
"36371",2016,"GOA",303,40,NA,22,9
"36372",2016,"GOA",303,40,NA,NA,9
"36373",2016,"GOA",303,37,0.65,NA,9
"36374",2016,"GOA",303,37,NA,NA,9
"36375",2016,"GOA",303,40,0.75,NA,9
"36376",2016,"GOA",303,40,NA,NA,9
"36377",2016,"GOA",303,42,0.7,NA,9
"36378",2016,"GOA",303,42,NA,NA,9
"36379",2016,"GOA",303,40,0.85,NA,9
"36380",2016,"GOA",303,40,NA,17,9
"36381",2016,"GOA",303,42,1.05,NA,9
"36382",2016,"GOA",303,42,NA,NA,9
"36383",2016,"GOA",303,41,0.87,NA,1
"36384",2016,"GOA",303,41,NA,NA,1
"36385",2016,"GOA",303,39,0.73,NA,1
"36386",2016,"GOA",303,39,NA,22,1
"36387",2016,"GOA",303,42,1.2,NA,1
"36388",2016,"GOA",303,42,NA,NA,1
"36389",2016,"GOA",303,43,1.25,NA,1
"36390",2016,"GOA",303,43,NA,27,1
"36391",2016,"GOA",303,39,1,NA,1
"36392",2016,"GOA",303,39,NA,19,1
"36393",2016,"GOA",303,43,1.15,NA,1
"36394",2016,"GOA",303,43,NA,NA,1
"36395",2016,"GOA",303,43,1.15,NA,1
"36396",2016,"GOA",303,43,1.2,NA,1
"36397",2016,"GOA",303,43,NA,NA,1
"36398",2016,"GOA",303,43,NA,NA,1
"36399",2016,"GOA",303,45,1.25,NA,1
"36400",2016,"GOA",303,45,NA,NA,1
"36401",2016,"GOA",303,42,1,NA,1
"36402",2016,"GOA",303,42,NA,NA,1
"36403",2016,"GOA",303,40,0.9,NA,1
"36404",2016,"GOA",303,42,1,NA,1
"36405",2016,"GOA",303,42,NA,NA,1
"36406",2016,"GOA",303,44,1.2,NA,1
"36407",2016,"GOA",303,44,NA,NA,1
"36408",2016,"GOA",303,41,0.9,NA,1
"36409",2016,"GOA",303,41,NA,NA,1
"36410",2016,"GOA",303,41,1,NA,1
"36411",2016,"GOA",303,41,NA,15,1
"36412",2016,"GOA",303,45,1.6,NA,1
"36413",2016,"GOA",303,45,NA,NA,1
"36414",2016,"GOA",303,40,1.2,NA,1
"36415",2016,"GOA",303,40,NA,NA,1
"36416",2016,"GOA",303,40,NA,NA,1
"36417",2016,"GOA",303,43,1,NA,1
"36418",2016,"GOA",303,43,NA,NA,1
"36419",2016,"GOA",303,38,0.85,NA,1
"36420",2016,"GOA",303,38,NA,NA,1
"36421",2016,"GOA",303,42,1.35,NA,1
"36422",2016,"GOA",303,42,NA,NA,1
"36423",2016,"GOA",303,43,1.43,NA,1
"36424",2016,"GOA",303,43,NA,NA,1
"36425",2016,"GOA",303,44,1.48,NA,1
"36426",2016,"GOA",303,44,NA,NA,1
"36427",2016,"GOA",303,37,0.85,NA,1
"36428",2016,"GOA",303,37,NA,NA,1
"36429",2016,"GOA",303,40,0.96,NA,1
"36430",2016,"GOA",303,40,NA,NA,1
"36431",2016,"GOA",303,41,1.01,NA,1
"36432",2016,"GOA",303,41,1.06,NA,1
"36433",2016,"GOA",303,41,NA,26,1
"36434",2016,"GOA",303,41,NA,25,1
"36435",2016,"GOA",303,41,1.06,NA,1
"36436",2016,"GOA",303,41,NA,21,1
"36437",2016,"GOA",303,34,NA,15,1
"36438",2016,"GOA",303,35,0.67,NA,1
"36439",2016,"GOA",303,35,NA,14,1
"36440",2016,"GOA",303,36,0.7,NA,1
"36441",2016,"GOA",303,36,NA,NA,1
"36442",2016,"GOA",303,37,0.72,NA,1
"36443",2016,"GOA",303,37,NA,NA,1
"36444",2016,"GOA",303,32,0.49,NA,1
"36445",2016,"GOA",303,32,NA,NA,1
"36446",2016,"GOA",303,40,1.02,NA,1
"36447",2016,"GOA",303,40,NA,NA,1
"36448",2016,"GOA",303,38,0.76,NA,1
"36449",2016,"GOA",303,38,0.82,NA,1
"36450",2016,"GOA",303,38,NA,16,1
"36451",2016,"GOA",303,38,NA,NA,1
"36452",2016,"GOA",303,34,0.61,NA,1
"36453",2016,"GOA",303,39,0.82,NA,1
"36454",2016,"GOA",303,39,NA,NA,1
"36455",2016,"GOA",303,40,0.83,NA,1
"36456",2016,"GOA",303,40,NA,25,1
"36457",2016,"GOA",303,41,0.82,NA,1
"36458",2016,"GOA",303,41,NA,22,1
"36459",2016,"GOA",303,44,1.14,NA,1
"36460",2016,"GOA",303,44,1.17,NA,1
"36461",2016,"GOA",303,44,NA,NA,1
"36462",2016,"GOA",303,35,0.7,NA,1
"36463",2016,"GOA",303,35,NA,NA,1
"36464",2016,"GOA",303,37,0.75,NA,1
"36465",2016,"GOA",303,37,NA,NA,1
"36466",2016,"GOA",303,40,1.02,NA,1
"36467",2016,"GOA",303,40,1.09,NA,1
"36468",2016,"GOA",303,40,NA,17,1
"36469",2016,"GOA",303,40,NA,NA,1
"36470",2016,"GOA",303,42,1.26,NA,1
"36471",2016,"GOA",303,42,NA,NA,1
"36472",2016,"GOA",303,43,1.44,NA,1
"36473",2016,"GOA",303,43,NA,44,1
"36474",2016,"GOA",303,41,1.11,NA,1
"36475",2016,"GOA",303,41,NA,20,1
"36476",2016,"GOA",303,40,1.08,NA,1
"36477",2016,"GOA",303,40,NA,NA,1
"36478",2016,"GOA",303,41,1.03,NA,1
"36479",2016,"GOA",303,41,1.27,NA,1
"36480",2016,"GOA",303,41,NA,NA,1
"36481",2016,"GOA",303,41,NA,NA,1
"36482",2016,"GOA",303,42,1.24,NA,1
"36483",2016,"GOA",303,42,NA,NA,1
"36484",2016,"GOA",303,39,0.91,NA,1
"36485",2016,"GOA",303,39,NA,41,1
"36486",2016,"GOA",303,42,1.2,NA,1
"36487",2016,"GOA",303,42,NA,NA,1
"36488",2016,"GOA",303,41,1.17,NA,1
"36489",2016,"GOA",303,41,NA,NA,1
"36490",2016,"GOA",303,42,1.36,NA,1
"36491",2016,"GOA",303,42,NA,NA,1
"36492",2016,"GOA",303,43,1.27,NA,1
"36493",2016,"GOA",303,43,NA,NA,1
"36494",2016,"GOA",303,40,0.95,NA,1
"36495",2016,"GOA",303,40,0.95,NA,1
"36496",2016,"GOA",303,40,NA,NA,1
"36497",2016,"GOA",303,40,NA,NA,1
"36498",2016,"GOA",303,36,0.8,NA,1
"36499",2016,"GOA",303,36,NA,8,1
"36500",2016,"GOA",303,43,1.3,NA,1
"36501",2016,"GOA",303,43,NA,21,1
"36502",2016,"GOA",303,39,0.9,NA,1
"36503",2016,"GOA",303,39,NA,NA,1
"36504",2016,"GOA",303,42,1.2,NA,1
"36505",2016,"GOA",303,42,NA,NA,1
"36506",2016,"GOA",303,33,0.5,NA,1
"36507",2016,"GOA",303,33,NA,NA,1
"36508",2016,"GOA",303,34,0.6,NA,1
"36509",2016,"GOA",303,34,NA,NA,1
"36510",2016,"GOA",303,38,0.8,NA,1
"36511",2016,"GOA",303,38,NA,15,1
"36512",2016,"GOA",303,44,1.25,NA,1
"36513",2016,"GOA",303,44,NA,20,1
"36514",2016,"GOA",303,41,1,NA,1
"36515",2016,"GOA",303,41,NA,NA,1
"36516",2016,"GOA",303,38,0.8,NA,1
"36517",2016,"GOA",303,38,0.85,NA,1
"36518",2016,"GOA",303,37,0.76,NA,9
"36519",2016,"GOA",303,37,NA,NA,9
"36520",2016,"GOA",303,32,0.48,NA,9
"36521",2016,"GOA",303,32,NA,9,9
"36522",2016,"GOA",303,41,1.1,NA,9
"36523",2016,"GOA",303,41,NA,NA,9
"36524",2016,"GOA",303,42,0.92,NA,9
"36525",2016,"GOA",303,42,NA,NA,9
"36526",2016,"GOA",303,39,0.8,NA,1
"36527",2016,"GOA",303,39,NA,NA,1
"36528",2016,"GOA",303,36,0.7,NA,4
"36529",2016,"GOA",303,36,0.8,NA,4
"36530",2016,"GOA",303,36,NA,21,4
"36531",2016,"GOA",303,36,NA,21,4
"36532",2016,"GOA",303,41,0.96,NA,1
"36533",2016,"GOA",303,41,NA,NA,1
"36534",2016,"GOA",303,39,1,NA,4
"36535",2016,"GOA",303,39,NA,18,4
"36536",2016,"GOA",303,43,1.5,NA,4
"36537",2016,"GOA",303,43,NA,35,4
"36538",2016,"GOA",303,38,0.85,NA,1
"36539",2016,"GOA",303,38,NA,NA,1
"36540",2016,"GOA",303,41,1,NA,1
"36541",2016,"GOA",303,41,NA,NA,1
"36542",2016,"GOA",303,44,1.25,NA,1
"36543",2016,"GOA",303,44,NA,NA,1
"36544",2016,"GOA",303,45,1.15,NA,1
"36545",2016,"GOA",303,45,1.3,NA,1
"36546",2016,"GOA",303,45,NA,NA,1
"36547",2016,"GOA",303,45,NA,NA,1
"36548",2016,"GOA",303,38,0.85,NA,1
"36549",2016,"GOA",303,38,NA,NA,1
"36550",2016,"GOA",303,44,1.3,NA,1
"36551",2016,"GOA",303,44,NA,NA,1
"36552",2016,"GOA",303,40,0.9,NA,4
"36553",2016,"GOA",303,40,NA,NA,4
"36554",2016,"GOA",303,41,1.05,NA,4
"36555",2016,"GOA",303,41,NA,NA,4
"36556",2016,"GOA",303,42,1.2,NA,4
"36557",2016,"GOA",303,42,NA,19,4
"36558",2016,"GOA",303,42,NA,NA,1
"36559",2016,"GOA",303,42,NA,35,1
"36560",2016,"GOA",303,42,NA,NA,1
"36561",2016,"GOA",303,43,0.96,NA,1
"36562",2016,"GOA",303,43,NA,44,1
"36563",2016,"GOA",303,37,0.62,NA,9
"36564",2016,"GOA",303,37,0.64,NA,9
"36565",2016,"GOA",303,37,NA,NA,9
"36566",2016,"GOA",303,37,NA,16,9
"36567",2016,"GOA",303,39,0.78,NA,9
"36568",2016,"GOA",303,39,NA,17,9
"36569",2016,"GOA",303,41,0.66,NA,9
"36570",2016,"GOA",303,41,NA,NA,9
"36571",2016,"GOA",303,44,1.04,NA,9
"36572",2016,"GOA",303,44,NA,NA,9
"36573",2016,"GOA",303,37,0.67,NA,9
"36574",2016,"GOA",303,37,NA,17,9
"36575",2016,"GOA",303,41,0.87,NA,9
"36576",2016,"GOA",303,41,NA,NA,9
"36577",2016,"GOA",303,41,0.83,NA,9
"36578",2016,"GOA",303,41,0.88,NA,9
"36579",2016,"GOA",303,41,NA,NA,9
"36580",2016,"GOA",303,41,NA,NA,9
"36581",2016,"GOA",303,42,0.89,NA,9
"36582",2016,"GOA",303,42,NA,NA,9
"36583",2016,"GOA",303,39,NA,NA,1
"36584",2016,"GOA",303,35,0.7,NA,1
"36585",2016,"GOA",303,35,NA,NA,1
"36586",2016,"GOA",303,39,0.8,NA,1
"36587",2016,"GOA",303,39,0.9,NA,1
"36588",2016,"GOA",303,39,NA,NA,1
"36589",2016,"GOA",303,39,NA,20,1
"36590",2016,"GOA",303,39,0.9,NA,1
"36591",2016,"GOA",303,39,1.2,NA,1
"36592",2016,"GOA",303,39,NA,NA,1
"36593",2016,"GOA",303,39,NA,NA,1
"36594",2016,"GOA",303,35,0.8,NA,1
"36595",2016,"GOA",303,35,NA,14,1
"36596",2016,"GOA",303,37,0.9,NA,1
"36597",2016,"GOA",303,37,NA,NA,1
"36598",2016,"GOA",303,39,1,NA,1
"36599",2016,"GOA",303,39,NA,NA,1
"36600",2016,"GOA",303,37,0.9,NA,1
"36601",2016,"GOA",303,37,NA,NA,1
"36602",2016,"GOA",303,38,0.9,NA,1
"36603",2016,"GOA",303,38,0.9,NA,1
"36604",2016,"GOA",303,38,NA,26,1
"36605",2016,"GOA",303,38,NA,NA,1
"36606",2016,"GOA",303,39,1.1,NA,1
"36607",2016,"GOA",303,39,0.78,NA,1
"36608",2016,"GOA",303,40,0.9,NA,1
"36609",2016,"GOA",303,40,NA,NA,1
"36610",2016,"GOA",303,41,1.1,NA,1
"36611",2016,"GOA",303,41,NA,NA,1
"36612",2016,"GOA",303,42,1.25,NA,1
"36613",2016,"GOA",303,42,1.3,NA,1
"36614",2016,"GOA",303,42,NA,NA,1
"36615",2016,"GOA",303,42,NA,21,1
"36616",2016,"GOA",303,44,1.15,NA,1
"36617",2016,"GOA",303,39,0.8,NA,1
"36618",2016,"GOA",303,39,NA,NA,1
"36619",2016,"GOA",303,39,NA,NA,1
"36620",2016,"GOA",303,38,0.66,NA,9
"36621",2016,"GOA",303,38,NA,NA,9
"36622",2016,"GOA",303,38,0.88,NA,9
"36623",2016,"GOA",303,38,NA,NA,9
"36624",2016,"GOA",303,38,0.72,NA,1
"36625",2016,"GOA",303,38,NA,NA,1
"36626",2016,"GOA",303,39,0.76,NA,1
"36627",2016,"GOA",303,39,NA,18,1
"36628",2016,"GOA",303,40,0.8,NA,1
"36629",2016,"GOA",303,40,0.88,NA,1
"36630",2016,"GOA",303,40,NA,NA,1
"36631",2016,"GOA",303,44,NA,NA,1
"36632",2016,"GOA",303,40,NA,NA,1
"36633",2016,"GOA",303,42,0.94,NA,1
"36634",2016,"GOA",303,42,NA,11,1
"36635",2016,"GOA",303,39,0.74,NA,1
"36636",2016,"GOA",303,39,NA,21,1
"36637",2016,"GOA",303,42,0.84,NA,1
