"","SURVEY","SURVEY_YEAR","SPECIES_CODE","SEX","AGE","AGEPOP","MEAN_LENGTH","STANDARD_DEVIATION"
"1133","GOA",2019,30420,2,28,522568.854135338,413.464660532068,4.75843805446899
"1134","GOA",2019,30420,2,29,912403.371428571,417.541743285348,13.0143922938553
"1135","GOA",2019,30420,2,30,559702.890688259,423.530411529645,4.77915366229414
"1136","GOA",2019,30420,2,31,860949.719546118,424.915421690883,19.002880743433
"1137","GOA",2019,30420,2,32,1113087.7689168,418.894022392534,17.0957099048575
"1138","GOA",2019,30420,2,33,2028495.27565667,408.556388336105,19.5127033218698
"1139","GOA",2019,30420,2,34,1818984.53823019,419.503907218596,8.36022932915846
"1140","GOA",2019,30420,2,35,1537530.72606241,414.980142299659,12.1741699503875
"1141","GOA",2019,30420,2,36,441858.684458399,413.415928720855,14.9161227597059
"1142","GOA",2019,30420,2,37,522568.854135338,413.464660532068,4.75843805446899
"1143","GOA",2019,30420,2,38,1750806.84407773,401.501027194281,12.0765100934465
"1144","GOA",2019,30420,2,39,1079996.1980666,415.200896786703,15.5838143832203
"1145","GOA",2019,30420,2,40,1956001.86920598,423.644037821424,18.9436185762837
"1146","GOA",2019,30420,2,41,1720690.25273674,406.313077283936,16.5966800573827
"1147","GOA",2019,30420,2,42,616689.188933873,434.784013895595,12.6834460130642
"1148","GOA",2019,30420,2,43,883717.368916797,413.415928720855,14.9161227597059
"1149","GOA",2019,30420,2,44,1268809.9877551,408.074884868739,3.9427253320544
"1150","GOA",2019,30420,2,45,362104.736842105,420,0
"1151","GOA",2019,30420,2,46,181052.368421053,420,0
"1152","GOA",2019,30420,2,47,539114.63956044,417.33046885936,9.63709517900354
"1153","GOA",2019,30420,2,48,181052.368421053,420,0
"1154","GOA",2019,30420,2,49,411217.545454546,380,0
"1155","GOA",2019,30420,2,51,802925.090909091,390,7.55062926993939e-06
"1156","GOA",2019,30420,2,52,543157.105263158,420,0
"1157","GOA",2019,30420,2,54,244260.530612245,400,0
"1158","GOA",2019,30420,2,56,181052.368421053,420,0
"1159","GOA",2019,30420,2,57,522568.854135338,413.464660532068,4.75843805446899
"1160","GOA",2019,30420,2,-9,136713,312.411182550306,97.1492748037989
"1161","GOA",2019,30420,3,-9,40271,140,0
"1162","GOA",2017,30420,1,4,21615,220,0
"1163","GOA",2017,30420,1,5,158946,244.56041674531,13.7111000362081
"1164","GOA",2017,30420,1,6,113511,300,0
"1165","GOA",2017,30420,1,7,329804.125,297.189487093286,14.242395931708
"1166","GOA",2017,30420,1,8,527605.458333333,306.365642856077,8.31029125354154
"1167","GOA",2017,30420,1,9,696258.616666667,331.090073882269,13.0026580818754
"1168","GOA",2017,30420,1,10,244862.541666667,317.557410186429,4.29646984608767
"1169","GOA",2017,30420,1,11,1326813.98076923,342.497313235623,8.60612600211829
"1170","GOA",2017,30420,1,12,1150622.21987179,345.901357280289,11.4873557282607
"1171","GOA",2017,30420,1,13,1057906.73141026,362.396809196925,7.36187779992941
"1172","GOA",2017,30420,1,14,331999.407239819,373.617806028629,9.32263265066567
"1173","GOA",2017,30420,1,15,1655057.24798056,390.513368018781,15.9457767075249
"1174","GOA",2017,30420,1,16,2776886.4170503,391.90658163351,8.92539072875824
"1175","GOA",2017,30420,1,17,4577689.54895343,399.285787069236,19.1346962065649
"1176","GOA",2017,30420,1,18,4128924.74942328,394.320559902939,11.5758282148557
"1177","GOA",2017,30420,1,19,1117877.75294118,374.044363095622,4.90782620994255
"1178","GOA",2017,30420,1,20,3729473.61949709,396.926057422861,12.1904682286042
"1179","GOA",2017,30420,1,21,5016993.15287736,399.512331742652,12.9951832689586
"1180","GOA",2017,30420,1,22,3772432.75459186,397.596274545668,14.4533854738704
"1181","GOA",2017,30420,1,23,1969469.68447974,409.31917106228,13.833302098823
"1182","GOA",2017,30420,1,24,1294620.61481481,403.143243228877,15.0749844917519
"1183","GOA",2017,30420,1,25,1182773.35294118,410.887701273582,24.296809949313
"1184","GOA",2017,30420,1,26,1267012.07407407,421.533639101805,9.88169778456381
"1185","GOA",2017,30420,1,27,2851636.79260954,413.91337195366,8.11646820632231
"1186","GOA",2017,30420,1,28,2767502.87012671,416.274512900408,17.1058386831065
"1187","GOA",2017,30420,1,29,2272034.32206119,404.72131137163,4.99222722323294
"1188","GOA",2017,30420,1,31,1687075.46195652,409.958856244946,22.6347524966088
"1189","GOA",2017,30420,1,32,3158988.92461874,405.327667286488,16.6769584725059
"1190","GOA",2017,30420,1,33,3232535.38443936,417.100275058586,13.6090599264189
"1191","GOA",2017,30420,1,34,1136659.51052632,405.093522868467,14.9997084462691
"1192","GOA",2017,30420,1,35,3350816.58065302,422.777483200064,8.60518946947579
"1193","GOA",2017,30420,1,36,1673008.58460039,406.666488178201,12.5739773571939
"1194","GOA",2017,30420,1,37,2183852.52461874,416.414834586107,17.2912870093727
"1195","GOA",2017,30420,1,38,1890121.44798712,406.922994686228,13.5910316388976
"1196","GOA",2017,30420,1,39,955700.410526316,434.448801996847,17.908259713655
"1197","GOA",2017,30420,1,40,2595250.94907407,429.937037791455,13.281529349944
"1198","GOA",2017,30420,1,41,1072698.14814815,410,0
"1199","GOA",2017,30420,1,42,940058.085526316,427.833236704599,9.76243498425262
"1200","GOA",2017,30420,1,43,590107.341666667,413.675005257871,33.9078793759781
"1201","GOA",2017,30420,1,44,2730895.93254057,407.964942197734,18.7575958121012
"1202","GOA",2017,30420,1,45,1476407.15960039,421.354779910306,11.586377580925
"1203","GOA",2017,30420,1,46,730663,430,0
"1204","GOA",2017,30420,1,51,226055.176470588,380,0
"1205","GOA",2017,30420,1,53,590107.341666667,413.675005257871,33.9078793759781
"1206","GOA",2017,30420,1,-9,190498,314.024976640175,86.4998570420945
"1207","GOA",2017,30420,2,3,18223,190,0
"1208","GOA",2017,30420,2,4,42158,240,0
"1209","GOA",2017,30420,2,6,120649,272.61121103366,4.39245799914972
"1210","GOA",2017,30420,2,8,833248.5,305.447918598113,20.1374230194116
"1211","GOA",2017,30420,2,9,396174.875,331.939396081087,12.0853178164819
"1212","GOA",2017,30420,2,10,161756.625,339.78748165647,8.04609134193537
"1213","GOA",2017,30420,2,11,790333.366666667,335.655108576334,26.1758453372891
"1214","GOA",2017,30420,2,12,1048090.60952381,356.184686921925,14.8675913195688
"1215","GOA",2017,30420,2,13,485221.616666667,356.624691803199,12.8905673769263
"1216","GOA",2017,30420,2,14,1209191.34877112,391.009325433416,22.2963760495886
"1217","GOA",2017,30420,2,15,405721.958333333,381.22548107915,9.92462574229732
"1218","GOA",2017,30420,2,16,1555344.48445378,393.8877122672,14.457693150415
"1219","GOA",2017,30420,2,17,1628846.44039939,393.782670309679,23.8969278950444
"1220","GOA",2017,30420,2,18,1432400.21539939,400.699800868748,20.2218441674189
"1221","GOA",2017,30420,2,19,4293406.10075038,409.227614767058,19.5385435066247
"1222","GOA",2017,30420,2,20,2089026.60210389,396.99862530912,10.3169511350773
"1223","GOA",2017,30420,2,21,3159422.3567286,407.1238912002,13.3364735720558
"1224","GOA",2017,30420,2,22,2013849.99025933,411.874931004399,10.80646289582
"1225","GOA",2017,30420,2,23,4460996.74820421,427.695385108039,20.1100659453033
"1226","GOA",2017,30420,2,24,691494.402173913,392.277562214225,13.1162909474453
"1227","GOA",2017,30420,2,25,2092603.25011535,419.953715167036,10.1229725578909
"1228","GOA",2017,30420,2,26,764519.285543608,425.301540073966,4.99089907569658
"1229","GOA",2017,30420,2,27,1038347.13425926,421.227549985168,16.5511969757642
"1230","GOA",2017,30420,2,28,1034105.64241486,436.202558590566,18.8329163350681
"1231","GOA",2017,30420,2,29,1445700.43463497,433.711924901288,15.2395214008524
"1232","GOA",2017,30420,2,30,1893952.25053911,425.413614248603,10.3036063863409
"1233","GOA",2017,30420,2,31,306817.852941176,410,0
"1234","GOA",2017,30420,2,32,3509969.16151067,422.768267979427,12.6807710050556
"1235","GOA",2017,30420,2,33,1640609.17438417,416.908894330422,14.9040911925832
"1236","GOA",2017,30420,2,34,1844731.56834079,433.476983289055,14.4325984715107
"1237","GOA",2017,30420,2,35,2658018.08450892,413.306083976264,22.7349257575538
"1238","GOA",2017,30420,2,36,3372359.15823222,419.353461527761,14.8833429964807
"1239","GOA",2017,30420,2,37,1553387.93207283,414.768111833513,31.2201710694148
"1240","GOA",2017,30420,2,38,1698264.31837896,437.981780236337,18.7223887171029
"1241","GOA",2017,30420,2,39,3407574.83124209,432.601900365713,17.5926162668757
"1242","GOA",2017,30420,2,40,1806649.72761497,433.260221221096,17.8859872588257
"1243","GOA",2017,30420,2,41,1438568.26072193,422.873161726549,13.8559468043613
